  5.15    0.3320    3.5926    0.1018   -1.0697    6.2033    5.5701    4.3792    3.8968    3.4884
  5.15    0.3938    3.6100    0.2420   -1.0345    5.6147    5.0391    3.9959    3.5698    3.1997
  5.15    0.4645    3.6292    0.3709   -1.0657    5.0436    4.5308    3.6313    3.2720    2.9678
  5.15    0.5836    3.6538    0.5489   -1.0849    4.3367    3.8900    3.1468    2.8688    2.6502
  5.15    0.7759    3.6742    0.7513   -1.2799    3.6584    3.2587    2.6221    2.4073    2.2559
  5.15    0.9380    3.6853    0.8811   -0.9973    3.2544    2.8790    2.2935    2.1109    1.9937
  5.15    3.2819    3.7314    1.7250   -1.6073    0.8817    0.6077    0.2111    0.1483    0.1574
  5.15    4.7857    3.7752    2.4248   -2.3906   -1.0621   -1.2420   -1.4648   -1.4310   -1.3094
  5.15    5.0082    3.8103    2.5386   -3.1560   -1.4702   -1.5858   -1.6684   -1.5657   -1.3555
  5.15    5.1758    3.8441    2.6278   -3.2710   -1.7965   -1.8541   -1.7976   -1.6350   -1.3389
  5.15    5.3334    3.8775    2.7146   -3.3324   -2.0959   -2.0938   -1.9008   -1.6870   -1.3118
  5.15    5.4787    3.9098    2.7970   -3.3906   -2.3355   -2.2806   -1.9737   -1.7165   -1.2798
  5.15    5.6158    3.9416    2.8758   -3.4380   -2.4895   -2.4045   -2.0202   -1.7246   -1.2477
  5.15    5.7470    3.9732    2.9512   -3.4741   -2.5831   -2.4787   -2.0448   -1.7133   -1.2123
  5.15    5.8766    4.0043    3.0228   -3.5016   -2.6367   -2.5203   -2.0550   -1.6898   -1.1747
  5.15    6.0050    4.0351    3.0903   -3.5253   -2.6640   -2.5389   -2.0489   -1.6534   -1.1282
  5.15    6.1337    4.0663    3.1544   -3.5396   -2.6707   -2.5379   -2.0252   -1.6023   -1.0685
  5.15    6.2666    4.0980    3.2153   -3.5435   -2.6599   -2.5195   -1.9849   -1.5371   -0.9954
  5.15    6.4064    4.1301    3.2731   -3.5448   -2.6326   -2.4843   -1.9279   -1.4573   -0.9079
  5.15    6.5529    4.1626    3.3280   -3.5430   -2.5906   -2.4342   -1.8554   -1.3637   -0.8065
  5.15    6.7098    4.1956    3.3804   -3.5358   -2.5363   -2.3716   -1.7698   -1.2583   -0.6929
  5.15    6.8789    4.2291    3.4309   -3.5264   -2.4738   -2.3010   -1.6765   -1.1457   -0.5722
  5.15    7.0631    4.2630    3.4801   -3.5134   -2.4058   -2.2251   -1.5785   -1.0290   -0.4476
  5.15    7.2664    4.2974    3.5282   -3.4926   -2.3342   -2.1459   -1.4779   -0.9101   -0.3210
