# Imag Bmag-Vmag
# F814W F555W-F814W
# Vega Magnitudes
-3.009063 0.986520
-3.046628 1.082007
-2.980027 1.030838
-2.903229 1.062798
-2.849461 0.960165
-2.884535 0.956841
-2.958519 1.022118
-2.932610 0.991404
-2.978814 1.030822
-3.063905 1.104599
-3.115243 1.091610
-3.046006 1.000780
-2.960745 0.925948
-2.941161 0.921184
-2.992219 1.042976
-2.955943 1.047384
-2.940691 1.079089
-2.838372 0.885321
-2.807937 0.995784
-2.846397 1.011419
-2.936415 1.163849
-2.808166 1.047360
-2.875776 1.021663
-2.893780 1.065118
-2.861460 1.028335
-2.957217 1.135402
-2.884994 1.068133
-2.847165 1.065692
-2.812965 1.060641
-2.806937 0.978190
-2.801587 0.942412
-2.925377 1.134820
-3.000902 1.049239
-3.144594 1.268926
-3.030391 1.192955
-2.945917 1.081840
-2.982651 1.054757
-2.958195 1.095205
-2.794487 0.829907
-2.905277 1.043362
-3.123719 1.210538
-3.252318 1.148837
-3.128075 1.113668
-2.895341 1.092059
-2.951936 1.201392
-2.949575 1.083070
-2.935728 1.077969
-2.933674 1.077203
-2.989869 1.290775
-2.974024 1.247477
-2.981423 1.210738
-2.934874 1.184961
-2.839512 1.228424
-2.928263 1.260018
-2.921710 1.254297
-2.806689 1.066749
-2.844995 1.138194
-3.013522 1.105943
-2.945511 1.260653
-2.931504 1.150289
-2.944552 1.036703
-2.920978 0.896490
-3.070765 0.976564
-3.165907 1.006519
-3.114378 0.961843
-2.973655 0.868133
-2.967310 0.941192
-2.905401 0.940188
-2.834065 1.024506
-2.870935 0.945279
-2.904259 0.973080
-2.969938 1.090422
-2.837367 0.881551
-2.932097 1.006577
-2.964674 0.892766
-2.868091 0.781829
-2.889491 0.800825
-2.910173 0.855310
-3.003030 1.118412
-2.974415 1.200273
-2.939432 1.079199
-3.031480 1.111908
-3.040290 1.107834
-2.972714 0.957988
-2.926460 0.880193
-2.889507 1.021420
-2.858935 1.080180
-2.851987 1.085149
-2.851382 1.135063
-2.841941 1.114253
-3.049947 1.113611
-3.135431 0.836664
-3.059028 0.976522
-2.915833 0.930507
-2.843755 1.055293
-2.855518 1.033162
-2.915323 0.971817
-2.995953 1.004612
-2.998930 1.031034
-2.927517 1.001413
-3.006249 1.062927
-3.114406 1.117672
-3.040877 0.960067
-3.106394 1.106537
-3.200401 1.188672
-3.212457 1.052776
-3.267381 1.159995
-3.257978 1.081949
-3.253364 0.947538
-3.235057 0.991603
-3.172719 0.956386
-3.232410 1.057856
-3.136631 0.924117
-3.122821 1.006254
-3.027793 0.846712
-3.064933 1.043150
-3.016719 1.011559
-3.120002 1.050495
-3.057266 0.893118
-3.039385 1.002130
-3.037544 0.934145
-3.053965 0.969684
-3.065204 0.981430
-3.008774 0.920015
-3.008341 1.028884
-3.064214 0.991837
-3.238390 1.051735
-3.395759 1.238585
-3.347836 1.313637
-3.211756 1.175790
-3.121557 1.020924
-3.117158 0.977611
-3.229554 1.063859
-3.363884 1.151087
-3.248655 1.063014
-3.181226 1.103487
-3.221993 1.145213
-3.277445 1.137026
-3.165980 1.069648
-3.092014 1.030923
-2.934845 0.981669
-2.975924 1.046070
-3.069938 1.004385
-3.192307 1.087172
-3.044717 1.089007
-3.089478 1.039168
-3.199670 1.109181
-3.389494 1.259899
-3.318702 1.114928
-3.165751 0.997036
-3.145461 1.090277
-3.191053 1.069713
-3.134783 1.034326
-2.980109 0.870616
-2.942498 0.992693
-3.001509 1.054236
-3.009606 0.944628
-3.279917 1.132512
-3.415731 1.206839
-3.315057 1.134133
-3.368128 1.207009
-3.339798 1.145211
-3.142652 1.061299
-2.984799 1.021912
-3.030620 1.040481
-2.978527 0.971456
-2.887069 0.824398
-3.005205 1.063835
-3.047413 1.198422
-3.050490 1.072794
-3.150756 1.167857
-3.220527 1.125558
-3.108706 1.114670
-3.110078 1.063977
-2.987121 0.886053
-3.030455 0.931830
-2.960451 0.995675
-2.970330 0.966233
-3.005420 0.989702
-3.028110 1.042824
-2.923280 0.839731
-2.921975 0.924900
-3.140688 1.052950
-3.216525 1.156445
-3.291103 1.070308
-3.246512 1.098456
-3.398591 1.186626
-3.406868 1.095305
-3.236604 0.941200
-3.202591 1.075162
-3.158063 1.085320
-3.073407 0.937553
-2.941435 0.869094
-3.014078 1.044216
-2.951432 0.944651
-2.999928 1.058467
-3.060408 1.065750
-3.118206 0.992100
-3.168967 1.058850
-3.022459 1.069000
-3.045114 0.951074
-3.060178 1.115828
-3.135049 1.134980
-3.100214 1.048494
-2.936532 0.951004
-2.924756 0.952467
-3.075794 0.941809
-3.035081 0.934353
-3.145439 1.106555
-3.366609 1.136929
-3.404839 1.147679
-3.267340 1.122875
-3.122675 0.911914
-3.063130 1.023068
-3.018486 0.885136
-2.914565 0.870823
-2.977914 0.943960
-2.918685 0.865925
-3.024492 1.141263
-3.104799 1.138944
-3.237554 1.280684
-3.337126 1.267065
-3.346850 1.194114
-3.364657 1.310882
-3.355896 1.220673
-3.123671 0.941855
-2.963513 1.092510
-2.950826 1.104624
-3.039516 1.167470
-3.136964 1.177665
-3.181452 1.268223
-3.084932 1.072872
-3.099065 1.030440
-3.033989 1.052996
-3.171032 1.133661
-3.124989 1.075878
-3.046280 0.991810
-3.039636 0.987373
-3.086879 1.038202
-3.181489 1.134114
-3.342462 1.245215
-3.300691 1.208482
-3.076919 0.912937
-3.078863 1.075906
-2.943761 1.033962
-3.074198 1.184640
-3.245166 1.344238
-3.062786 1.062812
-2.995838 1.044382
-2.962079 0.919159
-2.851743 0.871127
-2.899645 1.004890
-2.963463 0.949322
-2.996332 0.995319
-2.915137 0.939888
-2.897115 0.950604
-2.903957 0.972144
-2.849577 0.894499
-2.979232 0.844244
-3.070116 0.888005
-3.119132 1.185510
-3.119346 1.070354
-3.090712 1.058954
-3.040185 1.007699
-3.129082 1.248252
-3.338702 1.339572
-3.487350 1.333345
-3.351970 0.986547
-3.207444 0.873473
-3.175079 0.998622
-2.965101 0.969828
-2.911505 0.992164
-2.932036 1.106006
-2.868786 0.944121
-2.898374 0.955473
-2.912284 0.964823
-2.866204 1.012232
-2.909697 0.926156
-3.038495 1.144782
-2.967470 1.064446
-2.907958 1.101088
-2.831701 0.862828
-2.857450 1.121756
-2.906858 1.009137
-2.972875 0.948769
-2.966159 1.032749
-2.995924 1.149126
-3.004806 0.926377
-2.809171 0.910795
-2.947649 1.033559
-3.026888 1.138617
-3.233445 1.300440
-3.384506 1.445805
-3.303821 1.571736
-3.117529 1.241288
-3.030561 1.094537
-2.902023 0.964237
-2.892218 0.949239
-2.874303 0.976032
-3.031498 1.305155
-3.127750 1.195179
-3.076092 1.200456
-2.969159 1.091401
-2.921511 0.914365
-2.926810 1.011432
-2.996619 1.105362
-3.018887 1.114356
-2.877949 0.951141
-2.949025 1.118064
-2.916825 1.042822
-3.079740 1.206815
-3.009739 1.108860
-2.967700 1.207989
-2.829968 1.050633
-2.871436 1.134709
-2.855415 1.126141
-2.840284 1.007317
-2.919245 1.113216
-3.092494 1.253922
-3.165462 1.172593
-3.139611 1.282618
-3.056534 1.129288
-2.978009 1.055843
-2.975081 1.098704
-3.009614 1.232790
-3.044718 1.097065
-3.001140 1.201175
-2.933249 1.055360
-2.932160 1.014894
-2.938995 1.022433
-2.962989 1.055128
-3.066142 1.271580
-3.330267 1.382330
-3.198585 1.240118
-2.959126 1.216053
-2.939238 1.179431
-3.024185 1.220395
-3.056739 1.192807
-2.907775 1.137283
-2.933413 1.139741
-2.809627 1.282125
-2.840138 1.121419
-2.918687 1.090492
-3.038912 1.158686
-2.974294 1.103766
-2.928903 1.142888
-2.880098 1.123386
-2.906748 1.222081
-2.897507 1.149751
-2.936034 1.182075
-2.926691 1.058901
-2.735051 0.939739
-2.698066 0.894901
-2.834187 1.053413
-2.860460 0.959243
-2.811866 1.003866
-2.860024 1.187709
-2.875012 0.995247
-3.004489 1.139728
-3.080114 1.225011
-3.138952 1.300241
-3.181596 1.345505
-3.114463 1.305900
-3.051879 1.279080
-2.953842 1.285194
-2.851161 1.208402
-2.803597 1.055180
-2.919725 1.151943
-2.979531 1.095881
-2.893558 1.090878
-2.938170 1.075823
-2.850500 1.055839
-2.869053 1.105089
-3.021237 1.019185
-3.042338 1.193608
-3.004133 1.171066
-2.889236 1.136527
-2.921407 1.150514
-3.096592 1.243647
-3.124057 1.218321
-2.981176 1.142442
-3.049939 1.187324
-3.113518 1.205891
-2.956151 1.056001
-2.931515 1.153841
-3.015580 1.171010
-3.194692 1.337504
-3.127179 1.080910
-3.001849 1.092272
-2.922906 0.900850
-2.886512 1.089957
-2.940713 1.117890
-2.900525 0.963737
-2.976904 0.973145
-3.066318 0.989371
-3.032250 1.134958
-2.862855 1.181364
-2.883904 1.110110
-2.954149 1.176685
-2.933626 1.141501
-2.988165 1.165471
-3.055927 1.234834
-3.071843 1.138412
-2.981390 1.126508
-2.895462 1.180969
-2.781569 0.920000
-2.876460 0.881075
-2.850836 0.860447
-2.910637 0.858868
-3.014653 0.972757
-3.133072 1.019819
-3.059344 0.878066
-2.968788 0.888671
-2.962738 0.923261
-3.030309 1.237332
-2.887373 1.003727
-2.909665 1.117268
-2.822355 1.097356
-2.828442 1.051008
-2.820148 1.084232
-2.914279 1.159859
-2.882487 1.237395
-2.951903 1.081709
-2.925244 1.032425
-2.965380 1.120279
-2.990239 1.185183
-2.862588 1.095333
-2.872460 1.096927
-2.921787 1.109983
-2.887830 1.326819
-2.831001 1.272223
-2.877503 1.061390
-3.033568 1.238668
-3.205328 1.260919
-3.115261 1.293574
-3.002155 1.167788
-3.077449 1.085740
-3.099731 1.084240
-2.921657 0.884406
-2.954249 0.942810
-3.112784 1.147683
-3.327971 1.353532
-3.064058 1.158781
-2.955564 1.151954
-2.954473 1.191385
-2.863679 1.228275
-2.830547 1.014344
-2.852459 0.998696
-3.079247 1.138462
-3.049147 0.985894
-2.992500 1.044389
-2.859486 1.026762
-2.867907 1.112829
-3.003722 1.203213
-3.025542 1.300530
-2.878149 1.041012
-2.883891 1.099664
-2.943368 1.042687
-2.929503 1.136212
-2.893983 1.066249
-2.941905 0.981714
-3.018274 1.058453
-3.168484 1.144150
-3.373904 1.013934
-3.237682 0.894002
-3.004386 0.882614
-3.077510 1.070260
-3.077415 0.952323
-2.975405 1.076772
-3.062814 1.245282
-2.938333 0.942253
-2.976361 0.961134
-2.919687 0.878133
-2.923202 0.918004
-2.998091 0.943605
-3.039886 0.720300
-3.081910 0.589721
-3.018023 0.725420
-3.032882 1.000007
-3.118309 1.201832
-3.133406 1.150847
-3.126820 1.283002
-3.011537 1.169215
-3.052557 1.087732
-3.085375 1.178588
-2.912982 1.129228
-2.920724 1.109344
-2.881394 1.189851
-2.825606 1.211740
-2.800915 1.055119
-3.061373 1.161751
-3.146077 1.073337
-2.930906 1.007850
-2.919429 0.968201
-2.899365 0.858070
-2.891716 0.827537
-2.964761 0.951778
-3.082020 1.103397
-3.067428 1.042222
-2.948838 0.789881
-3.009255 0.990638
-3.048127 0.954047
-3.079669 1.047568
-3.067596 1.075776
-3.145723 1.053212
-3.214330 1.139647
-3.253022 1.112433
-3.325316 1.094581
-3.421637 1.142036
-3.232531 1.080196
-3.251664 1.006836
-3.262475 1.069137
-3.241004 1.036062
-3.143386 0.903700
-3.130459 0.928653
-3.193523 1.013945
-3.080716 1.077658
-3.184805 1.139955
-3.144838 1.084284
-3.056358 0.907394
-3.081880 0.983364
-3.101974 0.885562
-3.154089 0.980939
-3.091431 1.045533
-3.054297 0.750259
-3.091469 0.969572
-3.167136 0.934817
-3.241423 1.117818
-3.243505 1.225935
-3.267424 1.204526
-3.183711 1.074556
-3.084123 0.937899
-3.123673 1.037359
-3.305641 1.144239
-3.322096 1.176113
-3.312358 1.187082
-3.220777 1.147298
-3.176978 0.942671
-3.166187 0.928453
-3.042850 0.890390
-2.962207 0.910261
-3.024260 0.937611
-3.084517 0.976438
-3.157088 1.031414
-3.120838 1.034853
-3.056532 0.989529
-3.113220 1.125390
-3.235366 1.186858
-3.145584 1.070518
-3.209264 1.174748
-3.083244 1.004961
-3.061245 1.033455
-3.027676 0.961632
-3.036426 1.083499
-2.942807 0.851023
-3.043490 0.996314
-3.098602 1.056268
-3.390431 1.198075
-3.401607 1.197935
-3.298999 1.109306
-3.362734 1.233557
-3.207112 1.141647
-3.017698 1.011932
-3.028684 1.049202
-3.044696 1.028571
-3.068995 1.096103
-2.985197 1.006760
-3.087572 1.225417
-3.064030 1.178679
-3.129638 1.149458
-3.250845 1.131089
-3.143584 1.083025
-3.080288 1.124287
-3.049172 0.948477
-2.906924 0.848946
-2.958197 0.803640
-2.887739 1.062444
-2.933872 0.994608
-2.946152 0.912149
-2.924190 0.914650
-3.002087 0.941705
-3.012929 1.031661
-3.090415 1.081168
-3.138513 0.950297
-3.069871 0.920916
-3.102526 1.013525
-3.174404 1.079239
-3.175496 1.040667
-3.156237 1.011909
-3.218592 1.002277
-3.160813 1.061626
-3.101250 1.013592
-3.054035 1.013674
-3.001808 0.958388
-3.085405 1.083465
-3.046569 0.968299
-3.025942 0.941087
-3.064192 1.029796
-3.129987 1.227379
-2.987274 1.126556
-2.978679 1.148559
-3.141096 1.115898
-3.218080 1.111331
-3.030322 1.039290
-2.879238 0.828912
-2.954889 0.873078
-2.971935 0.934331
-3.020484 0.983536
-3.182453 1.140999
-3.327603 1.017517
-3.453004 1.225859
-3.264185 1.039749
-3.189949 1.102945
-3.163395 1.031719
-3.103774 0.909134
-3.016044 0.822617
-2.966586 0.876456
-2.898907 0.900488
-3.091309 1.099524
-3.080089 1.135091
-3.074010 1.057954
-3.200507 1.184808
-3.217120 1.183817
-3.250664 1.242996
-3.338004 1.229905
-3.164414 1.043113
-3.014583 1.039665
-2.893970 0.910217
-2.918778 1.016510
-3.173361 1.105630
-3.174485 1.213151
-3.044738 1.121325
-3.077847 1.172461
-3.017364 1.190783
-3.039615 1.200362
-3.152194 1.160996
-3.038273 1.041766
-3.006466 1.031549
-3.087335 1.032006
-3.134214 1.157167
-3.177108 1.245813
-3.196251 1.273795
-3.085221 0.960580
-2.970894 0.995097
-2.911389 0.899438
-2.843290 0.936249
-2.975524 0.961026
-2.942640 0.974810
-2.888597 1.021360
-2.909929 0.905465
-2.952091 0.972775
-3.029349 1.073291
-3.217932 1.098506
-3.147879 1.031625
-3.074894 0.913725
-3.008933 0.849819
-3.012371 1.123426
-2.974566 1.113617
-2.986278 0.951323
-3.199883 1.082412
-3.144813 1.069572
-3.141033 0.897324
-3.145173 0.850939
-3.075821 1.067474
-3.091278 1.188741
-3.282046 1.330982
-3.457858 1.295901
-3.370260 0.765871
-3.326666 0.527971
-3.223823 0.738687
-3.196506 1.051598
-2.958367 1.017751
-2.924681 1.048806
-2.934544 0.929946
-2.862904 1.024142
-2.956409 1.026415
-2.943460 0.943794
-2.969252 1.063230
-2.943140 0.939840
-2.918634 0.937558
-2.901596 1.028683
-2.790267 0.844506
-2.961385 0.938671
-3.055747 0.978961
-3.069382 0.979787
-3.006281 1.064537
-2.984761 1.203329
-2.996156 1.287563
-2.936762 1.061951
-2.872430 0.984482
-2.992491 1.081822
-3.013735 1.013446
-3.175045 1.187567
-3.027449 1.203542
-3.025791 1.146500
-2.919867 0.997412
-2.857031 0.933977
-2.859122 0.960473
-2.940897 1.014293
-2.938093 0.994543
-3.012521 1.112458
-2.955218 1.054793
-3.001521 1.137020
-3.012853 1.092943
-3.045848 1.167075
-2.975450 1.043136
-2.985408 1.034335
-3.036306 1.092536
-2.994562 1.264940
-2.921543 1.138101
-2.992253 1.187881
-3.016538 1.280621
-2.905867 1.113662
-2.872261 1.067786
-2.848030 1.144742
-2.846615 1.183164
-2.835204 1.009664
-2.916926 1.002310
-3.050369 1.094277
-3.073713 1.301808
-3.085798 1.360852
-2.949233 1.265810
-2.850784 1.014416
-2.995622 1.080473
-3.001170 1.206477
-3.202920 1.432748
-3.078931 1.234379
-2.931941 1.098221
-2.854581 1.049327
-2.836197 0.996852
-2.921337 1.133345
-3.122276 1.339393
-3.150384 1.285780
-3.065032 1.184726
-2.989775 1.223784
-2.912871 1.229286
-3.016035 1.351320
-2.853139 1.153450
-2.876029 1.262607
-2.914223 1.211415
-2.754605 1.025449
-2.933131 1.209742
-2.977791 1.288277
-2.980734 1.212470
-2.946485 1.175774
-2.889830 1.113602
-2.927191 1.035628
-2.899813 1.106689
-2.894965 1.124212
-2.963016 1.214759
-2.948549 1.251605
-2.770361 0.925672
-2.829202 1.058089
-2.820328 1.092902
-2.848288 1.156710
-2.792841 0.955010
-2.901710 1.208100
-3.020322 1.119826
-3.058206 1.241069
-3.184365 1.331683
-3.264035 1.365238
-3.252984 1.475682
-3.177060 1.354669
-3.099228 1.274353
-2.979787 1.294570
-2.942004 1.125041
-2.812504 0.918974
-2.853050 1.005430
-2.946866 1.077621
-2.895660 1.121034
-2.959111 0.933527
-2.946791 0.964138
-2.875062 1.195205
-2.988915 1.196377
-3.119447 1.267119
-3.219291 1.408530
-3.081566 1.244983
-2.958601 1.112795
-3.006752 1.215230
-3.140281 1.288852
-3.141511 1.281101
-3.054790 1.106997
-3.109615 1.049796
-3.015339 1.053615
-2.949115 1.075118
-3.078804 1.153599
-3.276638 1.187768
-3.237371 1.166354
-3.176605 1.107869
-3.018165 1.093975
-2.941773 0.955420
-2.892451 0.868474
-2.873135 0.867362
-2.840993 0.885314
-3.010919 1.061364
-2.953065 1.194993
-2.969071 0.970677
-3.019250 1.157808
-2.974614 1.211953
-2.914344 1.007294
-2.940659 1.126189
-3.026129 1.227498
-3.056227 1.209088
-3.047442 1.181941
-2.988665 1.211430
-2.817819 1.019214
-2.861132 0.973385
-2.945699 1.013503
-2.996095 0.948769
-3.126092 0.790108
-3.249482 0.964806
-3.205839 1.050112
-3.066213 0.918184
-2.982781 0.934767
-2.948181 1.072258
-2.930347 1.075034
-2.709696 1.043108
-2.765149 0.978992
-2.810768 1.080656
-2.953440 1.080348
-3.017901 1.104339
-2.901689 0.950630
-2.963520 0.824546
-2.996672 1.083313
-2.922742 1.119295
-2.895213 1.050434
-2.871580 0.960238
-2.763944 0.948456
-2.794358 0.993372
-2.908923 1.029433
-2.902590 1.134976
-2.937421 0.996992
-3.040378 1.168827
-3.307259 1.351766
-3.338515 1.507917
-3.061082 1.083041
-3.007440 0.956338
-2.988302 1.039459
-2.949732 1.055572
-2.998227 1.093850
-3.123566 1.272473
-3.170491 1.322752
-3.018566 1.118965
-2.920666 1.058250
-2.988409 1.063231
-3.004673 1.042811
-2.910204 0.984866
-2.950422 1.050884
-3.098023 1.260880
-3.011390 1.071699
-2.971452 1.092234
-2.904544 1.135140
-2.856556 1.064284
-2.935005 1.165792
-2.989807 1.226033
-2.868391 1.112470
-2.925980 1.186618
-3.125495 1.278361
-3.112767 1.285899
-2.993186 0.960428
-2.989737 1.003842
-3.006471 1.152798
-3.125163 1.249992
-3.313995 1.197426
-3.205211 1.170028
-3.072161 1.022706
-3.089335 0.998095
-3.162749 1.079455
-3.041699 1.071763
-2.907434 0.933652
-2.937675 0.868236
-2.975221 0.907626
-3.027763 1.078356
-3.003846 1.105819
-2.993733 0.808204
-3.126794 0.608909
-3.368450 0.537653
-3.230681 0.729796
-3.029801 0.930826
-3.065252 1.095311
-3.218265 1.238652
-3.206540 1.226533
-3.095578 1.225031
-3.079872 1.178559
-3.094187 1.212411
-2.934773 1.088322
-2.897031 1.110314
-2.931254 1.090401
-2.834802 0.955156
-2.919599 1.088759
-2.985119 1.200082
-2.935274 0.879506
-2.822060 1.022787
-2.779848 0.895558
-2.913907 0.855999
-2.950961 0.805255
-3.022866 0.851739
-3.089912 0.989011
-3.047378 1.080890
-2.983858 0.983291
-3.031568 0.955427
-3.078433 1.023965
-3.032435 1.144721
-3.040879 1.060127
-3.168248 1.083396
-3.285422 1.238547
-3.260787 1.100765
-3.376446 1.112866
-3.407485 1.102620
-3.174891 0.987253
-3.106131 1.055338
-3.142286 1.044130
-3.196173 1.024008
-3.188424 0.960329
-3.219890 0.992269
-3.221434 1.079118
-3.167229 1.177914
-3.088785 1.102122
-3.160936 1.055239
-3.167383 1.067324
-3.102542 1.150255
-3.099302 1.032428
-3.243317 1.103985
-3.381028 1.341643
-3.278255 1.142780
-3.095071 0.915713
-3.135531 0.779494
-3.111386 0.987427
-3.193511 0.960347
-3.166261 1.006809
-3.111847 1.017392
-3.117226 0.942688
-3.136530 1.091710
-3.146024 1.056218
-3.178157 1.001797
-3.303464 1.140636
-3.175523 1.109704
-3.081483 0.931127
-2.955327 0.866850
-3.015300 0.852740
-3.062985 1.023408
-3.112172 1.033999
-3.128486 0.957469
-3.212477 1.008066
-3.227755 1.088286
-3.219342 1.067374
-3.232461 1.157623
-3.224917 1.028285
-3.141279 1.090777
-2.961512 1.106630
-3.047644 1.047804
-3.056987 1.074768
-3.028674 1.001895
-3.014762 0.990715
-2.988211 0.941524
-3.022329 0.958301
-3.097985 1.005416
-3.286340 1.177212
-3.311683 1.185735
-3.239935 1.148954
-3.119872 0.925553
-3.136746 1.242489
-3.125072 1.166568
-3.065182 1.166876
-3.089394 1.034540
-3.008123 1.144714
-3.006628 1.094106
-3.168300 1.167145
-3.114059 1.052455
-3.127412 1.165031
-3.151088 1.027100
-3.097922 0.964620
-3.045806 1.040470
-2.999539 0.703449
-3.005304 0.875414
-2.998082 1.140007
-2.954973 1.023763
-3.027249 1.127266
-3.103166 1.064644
-3.089600 1.066258
-3.119998 0.991927
-3.115896 0.996006
-3.177506 1.256462
-3.108071 1.076720
-3.141255 1.054927
-3.103228 0.989602
-3.059134 0.911633
-3.041274 0.797048
-3.092106 0.949317
-3.215100 1.020594
-3.274421 1.078526
-3.295286 1.129694
-3.285001 1.060133
-3.080573 0.892135
-3.053776 0.988819
-3.087767 0.989210
-3.069754 0.868536
-3.054497 1.008615
-2.988024 1.047932
-2.978991 1.002084
-3.043460 1.107628
-3.188851 1.239328
-3.229734 1.241684
-2.996897 1.001055
-2.937308 1.049113
-2.907413 0.918044
-2.971991 1.053254
-2.967528 1.154171
-3.149286 1.150160
-3.360354 1.267344
-3.259373 1.047375
-3.181715 0.989999
-3.088358 1.032945
-3.117516 0.940107
-3.139192 0.940202
-3.014408 0.841763
-2.972028 1.050646
-2.990848 1.131893
-3.137457 1.118960
-3.088787 1.171868
-3.061273 1.089925
-3.052836 1.063413
-3.116992 1.137550
-3.179574 1.172926
-3.289456 1.234161
-3.141350 1.022805
-3.033434 0.925348
-2.932336 0.932089
-3.040276 1.064445
-3.105148 1.079019
-3.131405 1.205589
-3.047182 1.163961
-2.981477 1.025369
-2.985578 0.992912
-3.082584 1.177877
-3.125224 1.113809
-3.005905 0.989297
-2.862998 1.011000
-2.991694 1.026119
-3.077265 1.162072
-3.084124 1.161868
-3.031504 1.145599
-2.900784 0.933369
-2.883749 0.952821
-2.880471 0.859865
-2.919592 0.960685
-2.932019 0.915659
-2.923862 0.942469
-2.903137 1.015295
-2.937902 1.051571
-3.077376 1.040426
-3.194250 1.052280
-3.327863 1.150822
-3.253582 1.190681
-3.175924 1.108241
-2.948538 0.859402
-2.970454 1.122760
-2.962098 1.067689
-3.033179 0.927677
-3.112353 1.101323
-3.069592 0.965495
-3.221016 0.819004
-3.314527 0.793315
-3.193419 1.103028
-3.006804 1.012075
-3.040392 1.036722
-3.165727 0.945392
-3.493939 0.759328
-3.692920 0.638406
-3.393774 0.680681
-3.275566 1.031772
-3.114093 1.123765
-2.940575 1.089836
-2.855425 0.972648
-2.876784 0.936376
-2.962423 0.974719
-3.020556 1.065746
-2.955539 1.000433
-3.019356 1.275580
-3.026619 0.965778
-3.005167 1.173368
-2.926878 0.932386
-3.059174 1.113852
-3.178621 1.147380
-3.177336 1.189191
-3.043442 1.116662
-2.883766 0.874223
-2.977185 1.159700
-2.979927 1.127581
-2.932740 1.129720
-2.931602 0.990654
-2.983298 1.168688
-3.069142 1.141435
-3.067778 1.141944
-2.956572 1.069422
-2.948816 0.976464
-2.831844 0.855599
-2.799909 0.940644
-2.998463 1.097362
-2.851707 0.841392
-2.851384 0.938101
-2.860571 0.996123
-2.945381 1.165500
-3.036820 1.167060
-3.100647 1.174473
-3.075615 1.068159
-3.077981 1.149487
-3.166220 1.260399
-3.036311 1.181038
-2.945374 1.087280
-3.050136 1.153556
-3.148084 1.155234
-3.080146 1.112532
-2.906397 1.097499
-2.851218 1.065677
-2.816230 0.955379
-2.826505 1.007275
-2.843760 0.926955
-2.882490 1.035742
-3.050398 1.325812
-3.125235 1.217962
-2.890687 1.333383
-2.791786 0.988389
-2.853038 1.089636
-3.053278 1.331331
-3.181229 1.391344
-3.041669 1.281679
-2.976828 1.117548
-2.891836 1.051953
-2.912362 1.143652
-2.893357 1.098312
-2.851685 1.157418
-2.955898 1.115252
-2.971223 1.215029
-2.994705 1.250881
-2.988172 1.211005
-2.960668 1.208168
-2.902838 1.233211
-2.874285 1.139980
-2.898015 1.035298
-2.908430 1.003418
-2.888114 1.150521
-3.036836 1.192291
-3.065626 1.356881
-2.971047 1.247194
-2.896195 1.074563
-2.921508 1.015300
-2.830336 1.136373
-2.917122 1.207943
-2.927510 1.150855
-2.826957 1.050349
-2.802810 1.024957
-2.857187 1.096574
-2.802386 1.117420
-2.804273 1.125149
-2.863029 1.115514
-2.985867 1.144456
-3.073547 1.335181
-2.973974 1.194658
-3.226431 1.399221
-3.394246 1.477752
-3.366320 1.342431
-3.265829 1.214439
-3.069567 1.126778
-3.062259 1.165109
-3.020692 1.121063
-2.898263 0.981134
-2.913395 0.993426
-2.878646 1.104567
-2.964599 1.092105
-2.984251 0.980447
-2.944117 1.018377
-2.978143 1.215826
-3.002491 1.212029
-3.156630 1.330309
-3.404360 1.578987
-3.207868 1.315856
-3.006638 1.111895
-3.018599 1.132658
-3.064251 1.132162
-2.985392 1.082238
-3.050542 1.148362
-3.094956 1.154309
-2.992878 1.000973
-3.049354 1.071824
-3.090487 1.029921
-3.378685 1.313714
-3.663387 1.413832
-3.540879 1.328517
-3.063190 1.053876
-3.070867 1.070521
-2.954754 0.878106
-2.828384 0.869264
-2.872566 0.819759
-2.872583 1.055358
-2.885314 1.083075
-2.856701 0.940185
-2.978072 1.060842
-2.988807 1.122417
-2.897703 0.970235
-2.917819 0.906515
-2.952524 1.132446
-3.004057 1.081714
-2.982160 0.973993
-2.894283 1.014492
-2.756492 0.955682
-2.961112 1.044476
-3.096751 1.121805
-3.115174 0.888227
-3.313240 0.900386
-3.265429 0.895894
-3.199820 1.072997
-3.069660 1.052837
-3.043319 1.047174
-2.958009 1.047906
-2.843025 0.950350
-2.843367 1.010329
-2.799782 0.969770
-2.757982 1.048449
-2.912587 1.236031
-3.014297 1.131531
-2.937273 0.992610
-2.849934 0.851466
-2.967902 1.156395
-2.925961 1.130619
-2.884922 1.147212
-2.807471 0.965637
-2.804497 1.118575
-2.868189 1.023336
-2.877050 0.978231
-2.938507 1.084106
-2.936993 1.048990
-3.055854 1.311617
-3.259285 1.162908
-3.190205 1.285001
-2.997764 1.029607
-2.986466 1.031529
-2.970979 1.128388
-2.970787 1.057660
-3.028554 1.148110
-2.965970 1.072326
-2.971477 1.186477
-2.931593 1.004387
-2.873060 0.868490
-2.985956 0.970314
-3.133566 1.045478
-3.086259 1.013370
-3.025168 1.085251
-3.039191 1.243019
-2.986624 1.097177
-3.009373 1.105383
-3.030128 1.278811
-2.888677 1.241239
-2.926860 1.015092
-2.941804 0.991865
-2.856738 1.197541
-3.021508 1.327949
-3.354898 1.399074
-3.221039 1.453349
-3.001207 1.135727
-3.027932 1.154574
-3.061090 1.021839
-3.178468 1.079709
-3.260427 1.263184
-3.214369 1.146773
-3.195663 1.112671
-3.115839 0.937557
-3.049353 0.893116
-2.974556 0.913224
