age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
7.3,11.4309,3.9478,4.4198,-6.8204,-6.3365,-6.2399,-5.8401,-5.5297,-5.0382,-4.3113,-4.7516,-3.46,-4.24
7.3,11.4311,3.9208,4.4172,-6.8563,-6.4036,-6.3201,-5.9649,-5.6929,-5.2221,-4.0631,-4.6379,-2.69,-3.839
7.3,11.4314,3.8937,4.4142,-6.8922,-6.4247,-6.3641,-6.0766,-5.8423,-5.4048,-3.811,-4.5308,-1.349,-3.349
7.3,11.4316,3.8666,4.4104,-6.9303,-6.4059,-6.3762,-6.1707,-5.9768,-5.5851,-3.5297,-4.4055,0.455,-2.878
7.3,11.4319,3.8396,4.4055,-6.9711,-6.3329,-6.3518,-6.2547,-6.1023,-5.7708,-3.2859,-4.3318,2.369,-2.499
7.3,11.4321,3.8123,4.3994,-7.0144,-6.2199,-6.305,-6.3298,-6.2215,-5.9579,-3.0316,-4.2696,4.201,-2.111
7.3,11.4322,3.7851,4.3916,-7.0596,-6.0895,-6.2357,-6.3836,-6.3251,-6.1342,-2.694,-4.168,5.629,-1.626
7.3,11.4324,3.7579,4.3818,-7.1044,-5.9314,-6.143,-6.4162,-6.4153,-6.2999,-2.1904,-3.9601,7.265,-0.886
7.3,11.4325,3.7308,4.3696,-7.1384,-5.7451,-6.0298,-6.43,-6.4923,-6.4536,-1.5232,-3.6314,8.8,-0.026
7.3,11.4327,3.7041,4.3536,-7.1216,-5.5216,-5.8844,-6.4161,-6.5455,-6.5832,-0.7567,-3.1983,10.853,1.004
7.3,11.4328,3.6785,4.3281,-6.9608,-5.2568,-5.6965,-6.3577,-6.5565,-6.668,0.0871,-2.676,13.564,2.172
7.3,11.4331,3.6542,4.288,-6.673,-4.9352,-5.4478,-6.2335,-6.5093,-6.6961,1.1488,-2.0187,17.181,3.513
7.3,11.4337,3.6354,4.2856,-6.6419,-4.7273,-5.2995,-6.1911,-6.5352,-6.7872,2.1672,-1.4607,19.773,4.485
7.3,11.434,3.6221,4.3833,-6.2959,-4.7991,-5.4209,-6.4039,-6.7998,-7.0969,2.7952,-1.2179,25.381,5.462
7.3,11.4357,3.6114,4.5019,-5.9906,-4.9373,-5.6028,-6.6701,-7.1097,-7.4426,3.2072,-1.0727,25.676,5.881
7.3,11.438,3.6113,4.5037,-5.8315,-4.9388,-5.6052,-6.6741,-7.1145,-7.4479,3.216,-1.0682,25.681,5.893
7.3,11.4414,3.6118,4.4975,-5.7347,-4.9312,-5.5955,-6.6601,-7.0983,-7.4299,3.1995,-1.0741,25.666,5.86
7.3,11.4452,3.6124,4.4924,-5.6822,-4.9278,-5.5897,-6.6494,-7.0851,-7.4145,3.1748,-1.0861,25.648,5.822
7.3,11.4496,3.6131,4.4878,-5.6368,-4.9258,-5.5853,-6.6399,-7.0729,-7.4,3.1467,-1.1003,25.629,5.782
7.3,11.4543,3.6137,4.4834,-5.6255,-4.9245,-5.5814,-6.6308,-7.061,-7.3858,3.1169,-1.1154,25.61,5.743
7.3,11.4589,3.6144,4.479,-5.2544,-4.9237,-5.5781,-6.6221,-7.0494,-7.3717,3.0849,-1.1317,25.591,5.704
7.3,11.4762,3.6612,4.5585,-5.3577,-5.6553,-6.162,-6.9277,-7.1809,-7.3424,0.3898,-2.7196,14.882,2.538
7.3,11.4762,4.042,4.5353,-3.9959,-6.2099,-6.0961,-5.6326,-5.2178,-4.7008,-5.1997,-5.4176,-4.74,-5.157
7.3,11.8831,4.1106,4.6229,-3.8868,-6.0878,-5.953,-5.4321,-4.9662,-4.4289,-5.53,-5.6117,-5.265,-5.545
7.3,12.0251,4.046,4.6531,-4.388,-6.4801,-6.3694,-5.9106,-5.491,-4.9754,-5.5288,-5.7425,-5.056,-5.474
7.3,12.0625,3.9789,4.6585,-4.9324,-6.715,-6.6669,-6.3444,-5.9857,-5.5134,-5.4218,-5.8229,-4.521,-5.155
7.3,12.0769,3.913,4.6571,-5.3267,-7.0108,-6.937,-6.6011,-6.336,-5.8719,-4.5896,-5.2023,-2.971,-4.308
7.3,12.0835,3.8478,4.6521,-5.652,-6.9838,-6.98,-6.8403,-6.6751,-6.3175,-3.902,-4.9175,1.41,-3.127
7.3,12.0868,3.783,4.6442,-5.9263,-6.7294,-6.8757,-7.0217,-6.9684,-6.7757,-3.131,-4.6878,5.326,-2.067
7.3,12.0888,3.7183,4.6321,-6.0743,-6.312,-6.639,-7.1,-7.1992,-7.1998,-1.5309,-3.9268,9.358,0.014
7.3,12.0906,3.6544,4.5994,-5.5046,-5.6822,-6.2147,-7.0202,-7.298,-7.4834,0.6604,-2.6013,16.609,2.977
7.3,12.1027,3.6061,4.6464,-5.537,-5.2017,-5.8957,-7.0153,-7.4787,-7.828,3.217,-1.147,25.813,6.226
7.3,12.1036,3.6039,4.6605,-6.557,-5.2024,-5.9051,-7.0431,-7.5156,-7.8725,3.2978,-1.09,25.871,6.572
7.3,12.104,3.602,4.6751,-6.7311,-5.2079,-5.9184,-7.073,-7.5536,-7.9172,3.3592,-1.0432,25.876,7.021
7.3,12.1044,3.6002,4.6899,-6.7252,-5.215,-5.9332,-7.1037,-7.5921,-7.9618,3.4099,-1.0002,24.783,6.992
7.3,12.1048,3.5984,4.705,-6.4739,-5.2222,-5.948,-7.135,-7.6311,-8.0071,3.456,-0.9567,24.219,6.963
7.3,12.1059,3.598,4.71,-6.3128,-5.2267,-5.9546,-7.1458,-7.6438,-8.0213,3.4646,-0.9477,24.109,6.955
7.3,12.107,3.5997,4.696,-6.2138,-5.2208,-5.9414,-7.117,-7.6077,-7.9792,3.4218,-0.9895,24.584,6.981
7.3,12.1086,3.5983,4.7034,-6.2595,-5.2164,-5.9426,-7.1305,-7.6271,-8.0036,3.4652,-0.9484,24.19,6.965
7.3,12.1095,3.5965,4.7175,-6.5016,-5.2217,-5.9553,-7.1592,-7.6633,-8.0459,3.5062,-0.9048,23.824,6.939
7.3,12.11,3.5949,4.7325,-6.6382,-5.2304,-5.9712,-7.1907,-7.702,-8.0902,3.5379,-0.8659,23.548,6.912
7.3,12.1105,3.5932,4.7476,-6.6873,-5.2399,-5.9877,-7.2224,-7.7408,-8.1342,3.5633,-0.8295,23.326,6.886
7.3,12.111,3.5917,4.7627,-6.6726,-5.2496,-6.0044,-7.2543,-7.7795,-8.1782,3.5834,-0.7943,23.136,6.861
7.3,12.1114,3.5901,4.7779,-6.6385,-5.2594,-6.0211,-7.2863,-7.8183,-8.222,3.599,-0.7602,22.969,6.837
7.3,12.112,3.5885,4.7931,-6.6055,-5.2692,-6.0377,-7.3183,-7.857,-8.2657,3.6103,-0.7271,22.82,6.814
7.3,12.1126,3.587,4.8083,-6.5777,-5.279,-6.0542,-7.3502,-7.8957,-8.3093,3.6174,-0.6949,22.682,6.789
7.3,12.1132,3.5854,4.8235,-6.548,-5.2885,-6.0702,-7.3821,-7.9344,-8.3526,3.6182,-0.6648,22.549,6.76
7.3,12.1138,3.5839,4.8387,-6.5155,-5.2977,-6.086,-7.4138,-7.9729,-8.3958,3.6159,-0.6353,22.426,6.731
7.3,12.1145,3.5823,4.8539,-6.5157,-5.3064,-6.1013,-7.4455,-8.0115,-8.4391,3.6116,-0.6054,22.309,6.703
7.3,12.1152,3.581,4.8668,-6.4719,-5.313,-6.1136,-7.4719,-8.044,-8.4756,3.6072,-0.5792,22.215,6.68
7.3,12.1161,3.5794,4.882,-6.4722,-5.3203,-6.1278,-7.5032,-8.0825,-8.5191,3.6004,-0.5479,22.109,6.653
7.3,12.1167,3.5779,4.8972,-6.5902,-5.3271,-6.1415,-7.5343,-8.121,-8.5625,3.5925,-0.5165,22.009,6.627
7.3,12.1172,3.5771,4.9047,-6.9566,-5.3308,-6.1486,-7.5497,-8.1399,-8.5837,3.5876,-0.502,33.0,33.0
7.35,0.1006,3.5368,-2.0505,0.063,12.179,11.4047,9.7374,9.1475,8.8933,19.544,15.6569,33.0,22.452
7.35,0.1145,3.5403,-1.984,-0.3863,11.9889,11.2153,9.5636,8.9824,8.7269,19.4327,15.4749,33.0,22.142
7.35,0.1333,3.5448,-1.8877,-0.4277,11.7105,10.9405,9.3135,8.7445,8.4891,19.2247,15.1974,33.0,21.709
7.35,0.1569,3.5501,-1.78,-0.5126,11.3853,10.6238,9.0339,8.4813,8.229,18.9162,14.8525,33.0,21.03
7.35,0.1841,3.5549,-1.6925,-0.5507,11.1093,10.358,8.806,8.2696,8.0218,18.6104,14.5478,32.778,20.555
7.35,0.2268,3.5608,-1.5729,-0.5335,10.734,9.9978,8.4966,7.981,7.7397,18.1633,14.1275,32.192,20.034
7.35,0.307,3.5706,-1.3902,-0.8551,10.1477,9.4399,8.0254,7.5438,7.313,17.4041,13.4538,31.441,19.333
7.35,0.3239,3.5728,-1.3607,-1.4824,10.0455,9.3441,7.9486,7.4745,7.2457,17.2595,13.3315,31.311,19.214
7.35,0.3365,3.5743,-1.3519,-1.2335,10.0044,9.3071,7.9244,7.4556,7.2281,17.1875,13.2767,31.247,19.149
7.35,0.3851,3.5808,-1.2517,-1.082,9.6757,8.9966,7.6662,7.2179,6.9932,16.7491,12.8942,31.108,18.71
7.35,0.4508,3.5922,-1.1409,-0.886,9.2757,8.6262,7.3785,6.9625,6.7372,16.1685,12.4061,30.985,18.199
7.35,0.6929,3.6772,-0.5515,-1.1725,6.9032,6.5069,5.8679,5.6667,5.5336,11.2615,8.9713,23.515,12.904
7.35,0.7545,3.7217,-0.3311,-1.7663,6.0753,5.7715,5.3323,5.2503,5.2413,9.4182,7.6585,20.14,10.72
7.35,0.8044,3.7566,-0.1538,-1.7867,5.492,5.2573,4.9451,4.9422,5.0123,8.2337,6.787,17.003,9.293
7.35,0.8818,3.7968,0.0261,-1.8961,4.9331,4.7702,4.5944,4.6709,4.8207,7.1602,6.034,13.607,8.064
7.35,0.9219,3.804,0.0272,-1.6829,4.9154,4.7633,4.6111,4.7012,4.8649,7.0703,5.9938,13.126,7.932
7.35,1.1224,3.8482,0.3639,-1.7772,3.979,3.8926,3.8963,4.0666,4.3233,5.8518,5.0738,10.527,6.599
7.35,1.1798,3.8636,0.4621,-2.1441,3.7021,3.6367,3.6971,3.8935,4.1842,5.5269,4.8308,9.774,6.215
7.35,1.2588,3.8879,0.5867,-2.1482,3.3479,3.3141,3.4651,3.6997,4.0432,5.1223,4.5331,8.647,5.663
7.35,1.3352,3.9131,0.6984,-2.1937,3.0289,3.029,3.2761,3.55,3.9481,4.748,4.2663,7.343,5.108
7.35,1.4204,3.9383,0.8126,-2.2109,2.7348,2.7725,3.1056,3.4103,3.8513,4.4095,3.997,5.924,4.595
7.35,1.5148,3.9623,0.9276,-2.2376,2.4828,2.5481,2.9437,3.2733,3.7436,4.0705,3.7184,4.925,4.165
7.35,1.6166,3.9839,1.04,-2.2834,2.2616,2.3446,2.7823,3.1329,3.6233,3.7339,3.4381,4.279,3.78
7.35,1.7202,4.004,1.1458,-2.2854,2.0689,2.1655,2.6322,3.0014,3.5058,3.4166,3.1682,3.816,3.454
7.35,1.8555,4.0306,1.2751,-2.3422,1.8587,1.9694,2.4645,2.8572,3.3751,3.0281,2.8336,3.287,3.027
7.35,1.966,4.0503,1.3725,-2.412,1.7084,1.8274,2.3392,2.7486,3.2744,2.7468,2.5869,2.94,2.731
7.35,2.0988,4.0711,1.4808,-2.4226,1.5417,1.668,2.1955,2.6217,3.1545,2.4479,2.3209,2.584,2.419
7.35,2.2418,4.091,1.5885,-2.4534,1.3752,1.5076,2.0488,2.4904,3.029,2.1614,2.063,2.25,2.123
7.35,2.399,4.1105,1.6986,-2.4912,1.2034,1.3413,1.8951,2.3511,2.895,1.8774,1.8054,1.922,1.829
7.35,2.5639,4.1288,1.8057,-2.529,1.0349,1.1777,1.7429,2.2118,2.7602,1.6083,1.5605,1.596,1.539
7.35,2.7448,4.1472,1.9151,-2.564,0.8623,1.0099,1.5861,2.0674,2.62,1.34,1.3166,1.298,1.268
7.35,2.9379,4.165,2.0241,-2.5855,0.6897,0.842,1.429,1.9217,2.4785,1.0789,1.0796,0.99,0.992
7.35,3.1641,4.1841,2.1418,-2.6167,0.5033,0.6605,1.2592,1.7636,2.3248,0.8024,0.8292,0.674,0.707
7.35,3.4,4.2022,2.2562,-2.6737,0.3201,0.482,1.0919,1.6069,2.1723,0.5382,0.5896,0.377,0.438
7.35,3.644,4.2193,2.3661,-2.7224,0.143,0.3094,0.9299,1.4547,2.0241,0.288,0.3622,0.085,0.174
7.35,3.9056,4.2362,2.4757,-2.7523,-0.0349,0.1357,0.7668,1.3009,1.8744,0.0407,0.1368,-0.195,-0.08
7.35,4.2005,4.2536,2.5911,-2.7701,-0.2246,-0.0495,0.5924,1.136,1.7136,-0.2181,-0.1001,-0.484,-0.344
7.35,4.5403,4.2717,2.7143,-2.8114,-0.4301,-0.2505,0.4027,0.9561,1.5379,-0.4932,-0.3535,-0.796,-0.629
7.35,4.8898,4.2886,2.8323,-2.8679,-0.6303,-0.4464,0.2171,0.7794,1.3652,-0.7562,-0.5971,-1.09,-0.899
7.35,5.2618,4.3047,2.9499,-2.9,-0.8343,-0.6464,0.0269,0.5976,1.1872,-1.019,-0.842,-1.379,-1.166
7.35,5.6886,4.3218,3.0765,-2.9408,-1.0571,-0.8652,-0.1821,0.3975,0.9911,-1.3019,-1.1075,-1.688,-1.454
7.35,6.1313,4.3369,3.1986,-2.985,-1.2808,-1.0856,-0.3941,0.1932,0.7904,-1.5775,-1.3688,-1.991,-1.738
7.35,6.6286,4.3526,3.3313,-3.0444,-1.5292,-1.3306,-0.6308,-0.0356,0.5655,-1.8787,-1.6557,-2.317,-2.045
7.35,7.1096,4.3651,3.4533,-3.1285,-1.7692,-1.568,-0.8617,-0.2602,0.3441,-2.1604,-1.9264,-2.616,-2.33
7.35,7.5797,4.3748,3.5673,-3.206,-2.0045,-1.8012,-1.09,-0.4835,0.1233,-2.4284,-2.186,-2.897,-2.602
7.35,8.0345,4.3818,3.6731,-3.2858,-2.2347,-2.0298,-1.3151,-0.705,-0.0962,-2.6827,-2.4343,-3.131,-2.834
7.35,8.4617,4.386,3.7694,-3.3704,-2.4562,-2.2504,-1.5337,-0.9213,-0.3113,-2.92,-2.6679,-3.305,-3.011
7.35,8.8542,4.3878,3.856,-3.5609,-2.6668,-2.4605,-1.7434,-1.13,-0.5194,-3.1386,-2.8852,-3.494,-3.203
7.35,9.0436,4.3878,3.8973,-3.7892,-2.7717,-2.5655,-1.8486,-1.2352,-0.6245,-3.245,-2.9918,-3.597,-3.307
7.35,9.2204,4.3873,3.936,-3.8409,-2.8724,-2.6662,-1.9497,-1.3363,-0.7257,-3.3459,-3.093,-3.702,-3.416
7.35,9.3838,4.3862,3.9719,-3.8942,-2.9692,-2.7632,-2.0473,-1.4342,-0.8238,-3.4413,-3.189,-3.808,-3.527
7.35,9.534,4.3847,4.0053,-3.9483,-3.0622,-2.8564,-2.1414,-1.5289,-0.9187,-3.5313,-3.2802,-3.916,-3.639
7.35,9.6713,4.3826,4.0363,-4.0024,-3.1513,-2.9458,-2.2318,-1.6201,-1.0103,-3.6162,-3.3664,-4.025,-3.752
7.35,9.7965,4.3801,4.065,-4.0536,-3.2367,-3.0315,-2.3187,-1.708,-1.0986,-3.6962,-3.448,-4.133,-3.864
7.35,9.9117,4.3774,4.0919,-4.0959,-3.3188,-3.1141,-2.4025,-1.7929,-1.184,-3.7722,-3.5257,-4.202,-3.94
7.35,10.0208,4.3744,4.1175,-4.1368,-3.3989,-3.1946,-2.4843,-1.8758,-1.2674,-3.8456,-3.6009,-4.268,-4.013
7.35,10.1212,4.3711,4.1413,-4.1796,-3.4757,-3.2719,-2.5629,-1.9557,-1.3479,-3.9149,-3.6722,-4.329,-4.081
7.35,10.215,4.3676,4.1636,-4.2123,-3.5503,-3.3469,-2.6395,-2.0336,-1.4264,-3.9812,-3.7407,-4.385,-4.145
7.35,10.3053,4.3638,4.1852,-4.2382,-3.6239,-3.4211,-2.7152,-2.1108,-1.5043,-4.046,-3.8077,-4.438,-4.206
7.35,10.3922,4.3598,4.207,-4.2178,-3.6994,-3.4971,-2.7929,-2.1901,-1.5843,-4.1118,-3.8761,-4.492,-4.269
7.35,10.4949,4.3569,4.2344,-4.2379,-3.7838,-3.582,-2.879,-2.2772,-1.6719,-4.19,-3.9559,-4.563,-4.346
7.35,10.5771,4.3617,4.2579,-4.4972,-3.8169,-3.6141,-2.9085,-2.3043,-1.6977,-4.2392,-4.0007,-4.617,-4.395
7.35,10.5983,4.3679,4.2661,-5.0256,-3.8057,-3.6019,-2.8935,-2.2864,-1.6785,-4.2462,-4.0031,-4.64,-4.409
7.35,10.6079,4.374,4.2721,-5.3398,-3.79,-3.5853,-2.8742,-2.2645,-1.6554,-4.2476,-4.0003,-4.654,-4.413
7.35,10.6133,4.38,4.2781,-5.5769,-3.7754,-3.5697,-2.8562,-2.2439,-1.6336,-4.2493,-3.9982,-4.665,-4.415
7.35,10.6166,4.386,4.2855,-5.7882,-3.7647,-3.5582,-2.8424,-2.2275,-1.6161,-4.2549,-4.0,-4.597,-4.344
7.35,10.6187,4.392,4.2949,-5.9792,-3.7599,-3.5525,-2.8344,-2.217,-1.6045,-4.266,-4.0076,-4.529,-4.274
7.35,10.6201,4.3978,4.306,-6.0659,-3.7609,-3.5527,-2.8325,-2.2127,-1.5991,-4.2823,-4.0206,-4.468,-4.21
7.35,10.6215,4.3982,4.3034,-5.961,-3.7523,-3.5441,-2.8238,-2.2038,-1.5901,-4.2747,-4.0127,-4.459,-4.2
7.35,10.6237,4.3713,4.2745,-5.9301,-3.8096,-3.6052,-2.8954,-2.2868,-1.6783,-4.2594,-4.014,-4.661,-4.424
7.35,10.6254,4.3439,4.3018,-5.9875,-4.0226,-3.8229,-3.126,-2.5299,-1.9271,-4.3941,-4.1692,-4.73,-4.541
7.35,10.6271,4.3175,4.3271,-5.9995,-4.2379,-4.0442,-3.3638,-2.7817,-2.1858,-4.5199,-4.3211,-4.796,-4.657
7.35,10.6287,4.2908,4.3408,-6.0344,-4.4259,-4.2386,-3.576,-3.0083,-2.4194,-4.6133,-4.444,-4.83,-4.738
7.35,10.6301,4.2639,4.3478,-6.09,-4.5944,-4.4142,-3.7715,-3.2175,-2.636,-4.6901,-4.5535,-4.841,-4.794
7.35,10.6313,4.2369,4.3519,-6.1514,-4.7489,-4.5754,-3.9513,-3.4118,-2.837,-4.7437,-4.6385,-4.837,-4.836
7.35,10.6324,4.2099,4.3541,-6.2124,-4.8958,-4.7286,-4.1224,-3.5981,-3.0299,-4.7808,-4.7076,-4.818,-4.869
7.35,10.6334,4.1829,4.355,-6.2721,-5.0396,-4.8781,-4.2894,-3.781,-3.2193,-4.8023,-4.7641,-4.787,-4.89
7.35,10.6342,4.1559,4.3547,-6.3303,-5.1934,-5.0412,-4.4768,-3.9843,-3.4311,-4.8353,-4.8447,-4.741,-4.897
7.35,10.6349,4.1289,4.3534,-6.3881,-5.3371,-5.194,-4.6536,-4.1778,-3.6328,-4.8492,-4.9068,-4.675,-4.885
7.35,10.6355,4.1019,4.3513,-6.4455,-5.4687,-5.3334,-4.8142,-4.3565,-3.8192,-4.8292,-4.934,-4.571,-4.839
7.35,10.6361,4.0749,4.3484,-6.5015,-5.5943,-5.4655,-4.9653,-4.527,-3.9968,-4.7819,-4.9335,-4.458,-4.784
7.35,10.6366,4.0479,4.3449,-6.5565,-5.7178,-5.5949,-5.1132,-4.6966,-4.1733,-4.703,-4.9038,-4.317,-4.7
7.35,10.637,4.0209,4.3412,-6.6098,-5.8373,-5.7211,-5.2598,-4.8673,-4.3515,-4.5982,-4.8509,-4.117,-4.588
7.35,10.6374,3.9939,4.3372,-6.6601,-5.9441,-5.8376,-5.4028,-5.0372,-4.5307,-4.4684,-4.7795,-3.887,-4.429
7.35,10.6377,3.9669,4.3331,-6.7071,-6.0274,-5.9379,-5.5442,-5.2091,-4.7167,-4.3161,-4.7075,-3.58,-4.217
7.35,10.638,3.9399,4.3287,-6.7519,-6.1328,-6.0406,-5.6543,-5.3558,-4.8702,-4.0198,-4.5001,-3.053,-3.9
7.35,10.6383,3.9129,4.3239,-6.7962,-6.1792,-6.103,-5.7696,-5.5089,-5.0483,-3.7754,-4.394,-2.13,-3.47
7.35,10.6386,3.8859,4.3185,-6.8413,-6.1839,-6.1327,-5.8695,-5.6467,-5.2225,-3.5099,-4.2697,-0.604,-2.979
7.35,10.6388,3.859,4.3124,-6.8876,-6.1435,-6.1277,-5.9544,-5.772,-5.3986,-3.2408,-4.1571,1.303,-2.527
7.35,10.639,3.832,4.3054,-6.9349,-6.0552,-6.0942,-6.0313,-5.8908,-5.5793,-2.9919,-4.0805,3.061,-2.186
7.35,10.6392,3.8046,4.2971,-6.983,-5.9314,-6.0349,-6.096,-6.0016,-5.761,-2.7172,-4.0095,4.709,-1.784
7.35,10.6393,3.7772,4.2873,-7.0308,-5.7894,-5.9542,-6.14,-6.0977,-5.9313,-2.349,-3.8898,6.392,-1.211
7.35,10.6395,3.7498,4.2755,-7.0746,-5.6129,-5.8473,-6.1614,-6.1804,-6.0904,-1.779,-3.6279,7.841,-0.459
7.35,10.6396,3.7227,4.2612,-7.0961,-5.426,-5.7316,-6.1704,-6.2503,-6.2345,-1.1465,-3.3175,9.713,0.531
7.35,10.6398,3.6963,4.2419,-7.0274,-5.1886,-5.5725,-6.1406,-6.29,-6.3517,-0.3203,-2.832,12.077,1.576
7.35,10.6399,3.6718,4.205,-6.8052,-4.8976,-5.3538,-6.0436,-6.2631,-6.3987,0.5787,-2.2656,14.604,2.69
7.35,10.6403,3.6486,4.1747,-6.673,-4.6039,-5.1287,-5.938,-6.2337,-6.4428,1.6422,-1.6313,18.768,3.98
7.35,10.6406,3.6345,4.2306,-6.7348,-4.5842,-5.1565,-6.0504,-6.3978,-6.6543,2.323,-1.3224,20.01,4.681
7.35,10.6409,3.6229,4.3301,-6.0511,-4.6827,-5.2984,-6.2722,-6.6643,-6.9595,2.8431,-1.1426,25.43,5.539
7.35,10.6436,3.6126,4.4393,-5.7245,-4.8042,-5.4619,-6.5165,-6.9507,-7.2806,3.2613,-0.9922,25.722,5.917
7.35,10.6471,3.6126,4.4393,-5.6487,-4.804,-5.4618,-6.5166,-6.9508,-7.2807,3.2628,-0.9914,25.723,5.918
7.35,10.651,3.613,4.4358,-5.6411,-4.801,-5.4573,-6.5089,-6.9415,-7.27,3.2474,-0.9979,25.712,5.895
7.35,10.6547,3.6134,4.4328,-5.6355,-4.8001,-5.4547,-6.5029,-6.9336,-7.2605,3.2274,-1.0079,25.7,5.868
7.35,10.6587,3.6139,4.43,-5.6095,-4.7999,-5.4528,-6.4974,-6.9261,-7.2513,3.2056,-1.0189,25.687,5.841
7.35,10.6628,3.6144,4.4272,-5.6133,-4.8001,-5.4512,-6.492,-6.9188,-7.2422,3.1828,-1.0304,25.674,5.813
7.35,10.6668,3.6149,4.4245,-4.7285,-4.8005,-5.4498,-6.4868,-6.9115,-7.233,3.1585,-1.0427,25.66,5.786
7.35,10.7252,3.6552,4.4727,-4.7597,-5.3871,-5.9087,-6.7025,-6.9755,-7.1564,0.8137,-2.3873,16.383,3.151
7.35,10.7252,3.9842,4.4692,-4.0468,-6.2706,-6.1929,-5.8141,-5.4541,-4.9648,-4.8566,-5.2164,-4.119,-4.714
7.35,11.0326,4.0579,4.531,-3.9027,-6.1205,-6.0004,-5.521,-5.0927,-4.5704,-5.2285,-5.4102,-4.818,-5.203
7.35,11.1713,4.0094,4.5591,-4.314,-6.3979,-6.3097,-5.9029,-5.5156,-5.0167,-5.2084,-5.51,-4.557,-5.094
7.35,11.2116,3.9507,4.565,-4.8195,-6.6832,-6.588,-6.1863,-5.8678,-5.375,-4.7063,-5.1254,-3.867,-4.658
7.35,11.2279,3.8911,4.564,-5.1958,-6.8145,-6.7511,-6.4581,-6.2269,-5.787,-4.1038,-4.8437,-1.507,-3.648
7.35,11.2355,3.8308,4.5591,-5.5214,-6.6974,-6.7316,-6.6683,-6.5293,-6.2129,-3.5433,-4.6675,2.824,-2.689
7.35,11.2392,3.7708,4.5513,-5.8139,-6.4385,-6.6142,-6.8178,-6.7887,-6.6316,-2.7307,-4.4081,6.123,-1.586
7.35,11.2412,3.711,4.5401,-6.0147,-6.0258,-6.3743,-6.8751,-6.9914,-7.0102,-1.1837,-3.6288,9.916,0.412
7.35,11.2428,3.652,4.5073,-5.801,-5.4375,-5.9711,-6.7837,-7.0686,-7.2606,0.9084,-2.3688,18.5,3.33
7.35,11.2472,3.608,4.5581,-5.8751,-5.0192,-5.7014,-6.8002,-7.2547,-7.5987,3.2964,-1.0436,25.861,6.152
7.35,11.2479,3.6058,4.5739,-6.5483,-5.0229,-5.7142,-6.832,-7.2961,-7.648,3.3851,-0.987,25.934,6.42
7.35,11.2483,3.6037,4.5909,-6.6725,-5.0321,-5.732,-6.8677,-7.3404,-7.6995,3.4556,-0.9389,25.986,6.754
7.35,11.2487,3.6018,4.6082,-6.5998,-5.0429,-5.7512,-6.9042,-7.3853,-7.7511,3.5154,-0.8941,25.759,7.154
7.35,11.2492,3.6004,4.6215,-6.3523,-5.0529,-5.7671,-6.9326,-7.4196,-7.7901,3.5516,-0.8641,24.977,7.129
7.35,11.2503,3.6014,4.6156,-6.2124,-5.0538,-5.7643,-6.9215,-7.4044,-7.7715,3.5201,-0.8904,25.465,7.141
7.35,11.2515,3.6024,4.6,-6.1389,-5.0333,-5.7385,-6.8857,-7.3642,-7.7281,3.5011,-0.9044,26.024,7.072
7.35,11.2531,3.6005,4.616,-6.2904,-5.0421,-5.7554,-6.9194,-7.4058,-7.776,3.5559,-0.8596,25.036,7.138
7.35,11.2535,3.5986,4.6344,-6.6446,-5.0545,-5.7764,-6.9584,-7.4533,-7.8303,3.6052,-0.8148,24.388,7.102
7.35,11.2539,3.5967,4.651,-6.5952,-5.064,-5.794,-6.9931,-7.496,-7.8793,3.6479,-0.771,23.983,7.071
7.35,11.2544,3.5949,4.6676,-6.5885,-5.0737,-5.8117,-7.0279,-7.5387,-7.9283,3.6844,-0.7282,23.677,7.041
7.35,11.2549,3.5931,4.6843,-6.5576,-5.0837,-5.8295,-7.0628,-7.5815,-7.9771,3.7146,-0.6865,23.429,7.011
7.35,11.2555,3.5914,4.701,-6.5182,-5.095,-5.8484,-7.0982,-7.6242,-8.0255,3.7364,-0.649,23.228,6.983
7.35,11.2561,3.5896,4.7177,-6.4862,-5.104,-5.8653,-7.133,-7.667,-8.0743,3.7577,-0.6069,23.039,6.955
7.35,11.2567,3.5877,4.7351,-6.4637,-5.1141,-5.8835,-7.1692,-7.7112,-8.1246,3.7722,-0.5666,22.871,6.927
7.35,11.2573,3.5859,4.7524,-6.4378,-5.1238,-5.9011,-7.2052,-7.7552,-8.1744,3.7817,-0.5271,22.719,6.9
7.35,11.2581,3.5841,4.7698,-6.4079,-5.1329,-5.9183,-7.2412,-7.7994,-8.2245,3.7863,-0.488,22.574,6.87
7.35,11.2588,3.5823,4.7869,-6.3931,-5.1427,-5.9355,-7.2768,-7.8428,-8.2732,3.7828,-0.4539,22.442,6.838
7.35,11.2596,3.5808,4.8028,-6.3723,-5.1527,-5.9522,-7.3101,-7.883,-8.318,3.7754,-0.4254,22.332,6.809
7.35,11.2604,3.5791,4.8201,-6.4253,-5.1628,-5.9698,-7.3462,-7.9269,-8.3671,3.7656,-0.3936,22.217,6.777
7.35,11.261,3.5774,4.8373,-6.5413,-5.1719,-5.9864,-7.3817,-7.9703,-8.4158,3.7545,-0.3615,22.108,6.747
7.35,11.2615,3.5771,4.8409,-6.8736,-5.1737,-5.9898,-7.389,-7.9793,-8.4258,3.7521,-0.3548,33.0,33.0
