age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
7.75,6.0904,4.2581,3.4002,-3.8585,-2.247,-2.067,-1.4225,-0.8739,-0.2933,-2.2806,-2.1583,-2.476,-2.381
7.75,6.1486,4.2542,3.4251,-3.9101,-2.3323,-2.1531,-1.5112,-0.9647,-0.385,-2.3516,-2.234,-2.535,-2.448
7.75,6.2024,4.2501,3.4486,-3.9475,-2.4145,-2.2363,-1.597,-1.0527,-0.4739,-2.4188,-2.3062,-2.595,-2.516
7.75,6.2535,4.246,3.4713,-3.9654,-2.4947,-2.3173,-1.6808,-1.1386,-0.5608,-2.484,-2.3764,-2.651,-2.58
7.75,6.3051,4.2422,3.4949,-3.9267,-2.5754,-2.3989,-1.765,-1.2248,-0.6478,-2.5508,-2.4478,-2.708,-2.644
7.75,6.368,4.2416,3.5271,-4.0633,-2.6599,-2.4834,-1.8501,-1.3101,-0.7332,-2.6344,-2.532,-2.787,-2.727
7.75,6.3903,4.2484,3.543,-4.5063,-2.6621,-2.484,-1.8461,-1.3024,-0.7239,-2.6637,-2.5525,-2.828,-2.758
7.75,6.3991,4.2551,3.5518,-4.8658,-2.6461,-2.4664,-1.8241,-1.2767,-0.6966,-2.6744,-2.5547,-2.847,-2.768
7.75,6.4039,4.2618,3.5595,-5.139,-2.6279,-2.4467,-1.8001,-1.2491,-0.6674,-2.6821,-2.5542,-2.873,-2.783
7.75,6.4064,4.2683,3.5675,-5.4012,-2.6115,-2.4288,-1.778,-1.2234,-0.6402,-2.6907,-2.5548,-2.895,-2.796
7.75,6.4079,4.2747,3.5769,-5.5948,-2.5993,-2.4152,-1.7603,-1.2023,-0.6176,-2.7027,-2.5593,-2.917,-2.808
7.75,6.4089,4.2809,3.5881,-5.7024,-2.5934,-2.4079,-1.7492,-1.1878,-0.6018,-2.7201,-2.5696,-2.944,-2.827
7.75,6.4099,4.2831,3.5889,-5.9034,-2.5834,-2.3975,-1.7374,-1.1749,-0.5884,-2.7182,-2.5654,-2.948,-2.827
7.75,6.4102,4.2776,3.5734,-6.2435,-2.5742,-2.3894,-1.7326,-1.1731,-0.5878,-2.6881,-2.5413,-2.907,-2.794
7.75,6.4104,4.2715,3.5628,-6.2506,-2.5818,-2.3984,-1.7455,-1.1893,-0.6054,-2.6724,-2.5329,-2.883,-2.778
7.75,6.4107,4.2648,3.5601,-5.8877,-2.6123,-2.4305,-1.7819,-1.2292,-0.6469,-2.678,-2.5464,-2.876,-2.781
7.75,6.4117,4.2437,3.5925,-5.6585,-2.8137,-2.6366,-2.0022,-1.4608,-0.8835,-2.7995,-2.694,-2.949,-2.891
7.75,6.4129,4.222,3.6196,-5.6053,-3.0051,-2.8333,-2.2142,-1.6846,-1.1126,-2.9051,-2.8288,-3.002,-2.983
7.75,6.4142,4.1996,3.6347,-5.5915,-3.1704,-3.0045,-2.4019,-1.8849,-1.3186,-2.9774,-2.9338,-3.015,-3.038
7.75,6.4155,4.1769,3.6435,-5.6113,-3.3196,-3.1599,-2.5742,-2.0703,-1.5099,-3.0273,-3.0186,-3.002,-3.068
7.75,6.4167,4.1542,3.6481,-5.6511,-3.4538,-3.2993,-2.729,-2.2388,-1.6839,-3.0509,-3.0769,-2.98,-3.087
7.75,6.4178,4.1314,3.6501,-5.7016,-3.5821,-3.4334,-2.8794,-2.4036,-1.8543,-3.0599,-3.1241,-2.934,-3.084
7.75,6.4187,4.1086,3.6501,-5.7578,-3.7042,-3.5617,-3.0247,-2.5642,-2.0208,-3.0533,-3.1584,-2.85,-3.05
7.75,6.4195,4.0859,3.6485,-5.8164,-3.8187,-3.6826,-3.1631,-2.7192,-2.1817,-3.0275,-3.1748,-2.762,-3.012
7.75,6.4202,4.0631,3.6453,-5.8777,-3.9247,-3.7952,-3.2937,-2.8677,-2.3365,-2.9807,-3.1701,-2.648,-2.95
7.75,6.4209,4.0403,3.6408,-5.9407,-4.0219,-3.8988,-3.4156,-3.0091,-2.4845,-2.9098,-3.1411,-2.51,-2.864
7.75,6.4214,4.0176,3.6353,-6.0033,-4.1111,-3.9941,-3.5293,-3.1444,-2.6266,-2.8104,-3.085,-2.337,-2.744
7.75,6.4219,3.9948,3.6284,-6.065,-4.1921,-4.0809,-3.634,-3.2729,-2.7623,-2.6767,-3.0001,-2.117,-2.587
7.75,6.4223,3.9721,3.6205,-6.1254,-4.2665,-4.1602,-3.731,-3.3961,-2.8934,-2.5042,-2.8895,-1.846,-2.408
7.75,6.4226,3.9494,3.6118,-6.1842,-4.3208,-4.2246,-3.8252,-3.5179,-3.0287,-2.3216,-2.7913,-1.435,-2.167
7.75,6.4229,3.9267,3.6023,-6.2418,-4.3554,-4.273,-3.9124,-3.6333,-3.1625,-2.1224,-2.6897,-0.777,-1.864
7.75,6.4232,3.904,3.5923,-6.2983,-4.3657,-4.3012,-3.9892,-3.7399,-3.2945,-1.8941,-2.57,0.27,-1.502
7.75,6.4234,3.8814,3.5819,-6.3531,-4.3348,-4.2977,-4.0557,-3.8381,-3.4305,-1.6732,-2.471,1.508,-1.141
7.75,6.4236,3.8587,3.5712,-6.4063,-4.2699,-4.271,-4.1144,-3.9298,-3.569,-1.4673,-2.3963,2.957,-0.804
7.75,6.4238,3.8361,3.56,-6.4584,-4.1759,-4.2282,-4.1677,-4.0174,-3.709,-1.2661,-2.3373,4.205,-0.523
7.75,6.424,3.8134,3.5485,-6.5092,-4.0721,-4.1704,-4.2074,-4.0955,-3.8447,-1.0232,-2.2634,5.661,-0.174
7.75,6.4241,3.7908,3.5366,-6.5578,-3.9559,-4.1009,-4.2358,-4.1664,-3.9755,-0.7226,-2.1597,7.088,0.231
7.75,6.4243,3.7682,3.524,-6.6025,-3.8208,-4.0179,-4.2521,-4.2305,-4.1009,-0.3259,-1.9874,8.551,0.778
7.75,6.4244,3.7456,3.5104,-6.6293,-3.6685,-3.9218,-4.256,-4.2859,-4.2182,0.1569,-1.7426,10.023,1.453
7.75,6.4245,3.7231,3.4946,-6.5774,-3.511,-3.8197,-4.2511,-4.3308,-4.3226,0.6421,-1.4895,11.681,2.255
7.75,6.4247,3.7012,3.4692,-6.3854,-3.3073,-3.6736,-4.2032,-4.3386,-4.3919,1.2581,-1.118,13.511,3.097
7.75,6.4249,3.6825,3.4182,-6.221,-3.0427,-3.4592,-4.0739,-4.2623,-4.3715,1.9497,-0.6665,15.108,3.905
7.75,6.4253,3.6632,3.4209,-6.2902,-2.8884,-3.3589,-4.0657,-4.3144,-4.483,2.7031,-0.2597,17.15,4.781
7.75,6.4254,3.6519,3.5,-6.4606,-2.9767,-3.4823,-4.2488,-4.5358,-4.7397,3.1006,-0.1491,20.025,5.463
7.75,6.4256,3.643,3.5841,-6.1245,-3.0932,-3.6274,-4.4447,-4.7628,-4.9942,3.4196,-0.0926,20.466,5.674
7.75,6.4262,3.6345,3.6689,-5.3444,-3.2092,-3.7714,-4.6404,-4.9893,-5.2469,3.7516,-0.0319,21.39,6.121
7.75,6.4302,3.6261,3.7547,-5.1626,-3.3208,-3.9117,-4.8362,-5.2164,-5.5006,4.1096,0.0458,25.954,6.954
7.75,6.4332,3.6264,3.7532,-5.2376,-3.3209,-3.9108,-4.8333,-5.2123,-5.4955,4.0933,0.0393,25.946,6.946
7.75,6.4361,3.6267,3.7516,-5.2263,-3.3206,-3.9096,-4.83,-5.2079,-5.4901,4.0773,0.0332,25.938,6.939
7.75,6.4392,3.627,3.7501,-5.2345,-3.3204,-3.9084,-4.8269,-5.2037,-5.4849,4.0615,0.0271,25.93,6.931
7.75,6.442,3.6273,3.7484,-5.237,-3.3198,-3.9069,-4.8234,-5.1992,-5.4794,4.0468,0.0216,25.923,6.924
7.75,6.4451,3.6276,3.7468,-5.2443,-3.3194,-3.9055,-4.8202,-5.1949,-5.4742,4.032,0.016,25.915,6.917
7.75,6.4478,3.6278,3.7452,-3.7877,-3.3189,-3.9041,-4.8168,-5.1904,-5.4687,4.0165,0.0102,25.908,6.911
7.75,6.6136,3.6493,3.7263,-3.7759,-3.5051,-4.0272,-4.8144,-5.1104,-5.3182,2.8198,-0.5537,20.032,5.165
7.75,6.6265,3.6759,3.7915,-4.7795,-3.9086,-4.3555,-5.0113,-5.2194,-5.3437,1.5008,-1.3257,15.788,3.632
7.75,6.6317,3.7071,3.7984,-4.9125,-4.1689,-4.5249,-5.0327,-5.1502,-5.1801,0.4213,-1.9568,12.164,2.209
7.75,6.6398,3.7382,3.808,-4.6921,-4.3715,-4.6464,-5.0151,-5.0612,-5.0065,-0.3134,-2.3398,9.999,1.133
7.75,6.6539,3.7692,3.8213,-4.561,-4.5765,-4.7707,-4.9971,-4.9726,-4.8331,-0.9765,-2.6702,7.922,0.151
7.75,6.6699,3.8,3.8352,-4.3789,-4.7534,-4.8753,-4.9623,-4.8749,-4.6514,-1.4833,-2.8739,6.021,-0.554
7.75,6.7,3.8298,3.8627,-4.1999,-4.9316,-4.9887,-4.9438,-4.8044,-4.503,-1.8659,-3.0145,4.211,-1.069
7.75,6.7403,3.8133,3.8959,-4.3559,-4.958,-5.0508,-5.0776,-4.9661,-4.706,-1.7765,-3.0561,5.217,-0.887
7.75,6.7497,3.7821,3.8999,-4.8633,-4.842,-5.0033,-5.1691,-5.1155,-4.9384,-1.3983,-2.9604,7.013,-0.319
7.75,6.7559,3.7511,3.8975,-5.0731,-4.6654,-4.9074,-5.2181,-5.2354,-5.1446,-0.7736,-2.6711,8.847,0.509
7.75,6.7593,3.7661,3.9125,-5.1728,-4.7882,-4.9906,-5.2314,-5.2138,-5.0813,-1.1238,-2.8578,7.914,0.052
7.75,6.7635,3.7351,3.8864,-5.2843,-4.5523,-4.8352,-5.2181,-5.2699,-5.2212,-0.4349,-2.5008,9.957,1.058
7.75,6.7652,3.7043,3.8857,-5.5113,-4.3666,-4.7319,-5.2536,-5.3785,-5.4156,0.3253,-2.1057,12.24,2.161
7.75,6.767,3.6737,3.8857,-5.4449,-4.1221,-4.5776,-5.2464,-5.4613,-5.5911,1.3879,-1.4905,15.751,3.537
7.75,6.7693,3.6455,3.8146,-5.0373,-3.6839,-4.2193,-5.0292,-5.3384,-5.5569,2.8335,-0.6519,20.252,5.172
7.75,6.7775,3.6233,3.8826,-5.125,-3.5978,-4.2032,-5.1505,-5.5419,-5.8329,4.0415,-0.1254,25.988,6.845
7.75,6.7779,3.6171,3.9342,-6.0445,-3.6455,-4.2723,-5.2636,-5.6787,-5.99,4.316,-0.0278,26.127,7.038
7.75,6.7785,3.6212,3.9031,-5.7371,-3.6224,-4.2349,-5.1967,-5.5959,-5.8935,4.1274,-0.1013,26.029,6.894
7.75,6.78,3.6163,3.9384,-5.7041,-3.6446,-4.2743,-5.2716,-5.6899,-6.004,4.3567,-0.0084,26.149,7.077
7.75,6.7808,3.6107,3.9887,-5.8257,-3.6905,-4.3411,-5.3813,-5.8219,-6.1547,4.5792,0.0888,26.321,7.385
7.75,6.7817,3.6059,4.0386,-5.7201,-3.7409,-4.4111,-5.491,-5.9516,-6.3007,4.7378,0.1746,26.504,7.851
7.75,6.783,3.6017,4.0882,-5.6516,-3.7989,-4.486,-5.6013,-6.0791,-6.4425,4.8292,0.2354,26.441,8.582
7.75,6.7843,3.5969,4.1336,-5.6459,-3.8319,-4.5393,-5.6978,-6.1963,-6.5765,4.9363,0.347,25.136,8.46
7.75,6.7856,3.592,4.1789,-5.6739,-3.8615,-4.5895,-5.7933,-6.3129,-6.7101,5.0127,0.4663,24.467,8.336
7.75,6.7867,3.5872,4.2242,-5.7424,-3.8871,-4.6361,-5.8875,-6.4286,-6.8428,5.061,0.5902,23.992,8.212
7.75,6.7877,3.5823,4.2688,-5.8124,-3.9069,-4.6774,-5.9789,-6.5424,-6.9737,5.0859,0.7172,23.612,8.087
7.75,6.7885,3.5769,4.3132,-5.8103,-3.9127,-4.7066,-6.0662,-6.6555,-7.1058,5.0976,0.8607,23.268,7.956
7.75,6.7894,3.5717,4.3534,-6.0847,-3.9069,-4.7232,-6.1423,-6.7578,-7.226,5.0963,0.9986,23.156,7.931
7.75,6.7894,3.5727,4.3582,-7.479,-3.9367,-4.7506,-6.1595,-6.7705,-7.2331,5.0744,0.9662,23.117,7.895
7.75,6.7895,3.5748,4.2999,-7.0816,-3.8373,-4.6405,-6.0236,-6.6238,-7.0797,5.1772,1.0034,23.195,7.954
7.75,6.7895,3.5745,4.3047,-6.8684,-3.8414,-4.6469,-6.0343,-6.6363,-7.0925,5.1747,1.0155,23.174,7.943
7.75,6.7896,3.5709,4.3683,-6.7551,-3.9243,-4.7461,-6.1763,-6.7971,-7.2644,5.0819,1.0307,23.16,7.931
7.75,6.7897,3.5691,4.3975,-6.8549,-3.9567,-4.7875,-6.2406,-6.8712,-7.3431,5.04,1.0496,23.182,7.945
7.75,6.7898,3.5689,4.3822,-7.0311,-3.9155,-4.7462,-6.2012,-6.8331,-7.3062,5.0801,1.0902,23.212,7.974
7.75,6.7898,3.5665,4.4182,-6.7837,-3.9512,-4.7927,-6.2788,-6.924,-7.4043,5.0262,1.11,23.257,8.006
7.75,6.79,3.5639,4.4459,-6.7572,-3.9616,-4.8139,-6.3344,-6.9942,-7.4824,4.991,1.1504,23.337,8.068
7.75,6.7901,3.5615,4.4679,-7.2691,-3.9631,-4.8247,-6.3769,-7.0501,-7.5455,4.9635,1.1889,33.0,33.0
7.8,0.1,3.5216,-2.3936,0.0012,13.3125,12.5206,10.6217,9.958,9.6884,20.9188,16.9075,33.0,24.034
7.8,0.1052,3.5217,-2.4042,-0.5169,13.3556,12.5603,10.6471,9.9808,9.708,21.0317,16.9693,33.0,24.029
7.8,0.1206,3.5294,-2.3031,-0.3387,12.9833,12.196,10.3757,9.7422,9.4755,20.6034,16.5523,33.0,23.263
7.8,0.1478,3.543,-2.1246,-0.3215,12.3606,11.5883,9.9035,9.3188,9.0613,19.9153,15.8581,33.0,22.219
7.8,0.1922,3.5525,-1.9613,-0.4073,11.8354,11.0791,9.4769,8.9268,8.6783,19.3307,15.2824,33.0,21.195
7.8,0.2545,3.5609,-1.7955,-0.6151,11.3127,10.5757,9.0478,8.5281,8.2892,18.7315,14.7075,32.444,20.456
7.8,0.313,3.567,-1.6585,-1.0244,10.8928,10.1718,8.6962,8.1975,7.9649,18.2508,14.2503,31.927,19.965
7.8,0.3263,3.5685,-1.6427,-1.4898,10.8343,10.1167,8.6542,8.1612,7.9304,18.1696,14.1802,31.835,19.886
7.8,0.3429,3.5704,-1.611,-1.0958,10.7318,10.0187,8.5721,8.0856,7.8567,18.0442,14.0648,31.711,19.768
7.8,0.417,3.5818,-1.4478,-0.9319,10.1892,9.5034,8.1492,7.7006,7.4786,17.3605,13.4454,31.345,19.148
7.8,0.5452,3.6337,-1.0251,-1.1359,8.5593,8.0207,7.0654,6.7456,6.5109,14.7711,11.3328,28.177,16.43
7.8,0.6277,3.6826,-0.7838,-1.521,7.4549,7.0601,6.4394,6.2529,6.131,11.9403,9.5549,23.798,13.464
7.8,0.6686,3.6902,-0.7343,-1.7466,7.2735,6.8956,6.3146,6.1494,6.0501,11.5504,9.2824,23.207,13.027
7.8,0.717,3.7112,-0.5986,-1.7339,6.7968,6.4641,5.9812,5.8732,5.8342,10.5622,8.561,21.624,11.931
7.8,0.7772,3.7371,-0.4305,-1.7304,6.2482,5.9679,5.5881,5.5441,5.5716,9.4877,7.7569,19.674,10.724
7.8,0.8491,3.7623,-0.2518,-1.7915,5.7075,5.4764,5.1867,5.1984,5.2824,8.5244,7.0202,17.138,9.587
7.8,0.9169,3.7822,-0.0957,-1.789,5.2593,5.0653,4.8428,4.8955,5.0216,7.7922,6.458,15.175,8.768
7.8,1.0219,3.8091,0.1269,-1.8258,4.6379,4.4906,4.3595,4.4629,4.6426,6.8691,5.7537,12.977,7.733
7.8,1.1155,3.8306,0.305,-1.9937,4.1456,4.032,3.9764,4.1191,4.3438,6.2104,5.2555,11.515,6.995
7.8,1.187,3.8471,0.4289,-2.1283,3.8002,3.711,3.7154,3.8872,4.1477,5.7778,4.932,10.604,6.522
7.8,1.2573,3.8652,0.5418,-2.1781,3.4817,3.4178,3.4892,3.6914,3.9916,5.3899,4.6482,9.682,6.065
7.8,1.3322,3.8882,0.6534,-2.2067,3.1641,3.1308,3.2879,3.5256,3.8751,5.0091,4.3776,8.613,5.557
7.8,1.4132,3.9129,0.7645,-2.2227,2.8494,2.8504,3.1017,3.3772,3.7791,4.6244,4.1075,7.287,4.996
7.8,1.5051,3.9372,0.8797,-2.2227,2.5535,2.5918,2.9256,3.2303,3.6726,4.2726,3.8302,5.89,4.489
7.8,1.6139,3.9611,1.0034,-2.2387,2.2791,2.345,2.741,3.0706,3.542,3.9002,3.5245,4.853,4.042
7.8,1.7323,3.984,1.1261,-2.2745,2.0371,2.122,2.5619,2.9135,3.4055,3.5291,3.2166,4.138,3.621
7.8,1.8611,4.0085,1.2503,-2.3314,1.8172,1.9181,2.3923,2.7663,3.2744,3.1504,2.8982,3.562,3.21
7.8,1.9879,4.0297,1.3628,-2.3702,1.627,1.7391,2.2354,2.6281,3.1468,2.8145,2.6071,3.115,2.842
7.8,2.1359,4.0518,1.4845,-2.4163,1.4262,1.5475,2.0624,2.474,3.0014,2.4641,2.2965,2.687,2.472
7.8,2.2781,4.0704,1.5927,-2.4722,1.2478,1.3755,1.9043,2.3311,2.8647,2.1648,2.0266,2.336,2.16
7.8,2.4344,4.0897,1.7049,-2.5089,1.0659,1.1995,1.7412,2.1832,2.7224,1.8638,1.7532,1.988,1.849
7.8,2.5981,4.1067,1.8142,-2.5534,0.8821,1.0205,1.573,2.0278,2.5715,1.5793,1.4918,1.664,1.554
7.8,2.7711,4.1242,1.9228,-2.5772,0.7046,0.8476,1.4107,1.8781,2.4261,1.3027,1.2387,1.336,1.259
7.8,2.9703,4.1431,2.042,-2.5992,0.5095,0.6575,1.2317,1.712,2.2644,1.0058,0.9677,1.004,0.956
7.8,3.1866,4.1606,2.161,-2.6608,0.3092,0.4618,1.0464,1.538,2.0943,0.716,0.7023,0.669,0.652
7.8,3.3935,4.1762,2.2711,-2.7117,0.1211,0.2776,0.8715,1.3727,1.9326,0.4523,0.4606,0.384,0.388
7.8,3.6257,4.1914,2.3842,-2.7555,-0.0756,0.085,0.6882,1.1985,1.7619,0.1845,0.2145,0.075,0.106
7.8,3.8551,4.2056,2.495,-2.7964,-0.2722,-0.1079,0.5042,1.0227,1.5894,-0.0758,-0.0257,-0.207,-0.157
7.8,4.1132,4.2197,2.6107,-2.8417,-0.4818,-0.3136,0.3072,0.8336,1.4038,-0.3457,-0.2763,-0.511,-0.439
7.8,4.3639,4.2313,2.7217,-2.8969,-0.6937,-0.5225,0.1056,0.6386,1.2116,-0.6064,-0.5212,-0.787,-0.701
7.8,4.6298,4.2422,2.8342,-2.9867,-0.9142,-0.7399,-0.105,0.4339,1.0096,-0.8718,-0.7722,-1.076,-0.975
7.8,4.8424,4.2482,2.9255,-3.0879,-1.1094,-0.9334,-0.2948,0.2475,0.8248,-1.0921,-0.9845,-1.303,-1.196
7.8,5.054,4.252,3.0144,-3.1442,-1.3114,-1.1341,-0.4931,0.0513,0.6297,-1.3105,-1.1979,-1.521,-1.413
7.8,5.254,4.2541,3.0965,-3.308,-1.506,-1.328,-0.6857,-0.14,0.439,-1.515,-1.3995,-1.723,-1.615
7.8,5.3605,4.254,3.1414,-3.506,-1.6196,-1.4414,-0.7993,-0.2536,0.3256,-1.6295,-1.5139,-1.834,-1.729
7.8,5.4596,4.2533,3.1842,-3.5619,-1.7313,-1.5531,-0.9114,-0.366,0.2131,-1.7397,-1.6247,-1.94,-1.839
7.8,5.5492,4.252,3.2239,-3.6356,-1.8387,-1.6607,-1.0199,-0.4752,0.1038,-1.8431,-1.7296,-2.038,-1.942
7.8,5.6251,4.2495,3.2571,-3.725,-1.9365,-1.7589,-1.1198,-0.5763,0.0021,-1.9322,-1.8216,-2.121,-2.031
7.8,5.6883,4.2458,3.2844,-3.7998,-2.0258,-1.8489,-1.2122,-0.6706,-0.093,-2.008,-1.9018,-2.189,-2.106
7.8,5.7453,4.2417,3.3092,-3.8412,-2.1113,-1.9352,-1.3013,-0.7618,-0.1851,-2.0782,-1.9771,-2.249,-2.174
7.8,5.8002,4.2377,3.3339,-3.8617,-2.1958,-2.0207,-1.3894,-0.8521,-0.2763,-2.1478,-2.0517,-2.307,-2.241
7.8,5.8545,4.2342,3.3597,-3.8772,-2.2811,-2.1066,-1.4778,-0.9423,-0.3674,-2.2196,-2.128,-2.366,-2.309
7.8,5.9079,4.2309,3.3864,-3.8835,-2.3667,-2.193,-1.5664,-1.0327,-0.4585,-2.293,-2.2055,-2.427,-2.378
7.8,5.963,4.2279,3.415,-3.8684,-2.4555,-2.2824,-1.6579,-1.1258,-0.5523,-2.3708,-2.2871,-2.498,-2.455
7.8,6.0228,4.2302,3.4503,-4.0606,-2.5315,-2.3578,-1.7319,-1.1984,-0.6243,-2.4574,-2.3705,-2.584,-2.54
7.8,6.0382,4.2373,3.4632,-4.609,-2.524,-2.3486,-1.718,-1.1805,-0.6047,-2.4791,-2.3827,-2.626,-2.569
7.8,6.0442,4.2442,3.4717,-4.9774,-2.5061,-2.3291,-1.6939,-1.1526,-0.5752,-2.4891,-2.3836,-2.651,-2.584
7.8,6.0474,4.251,3.4796,-5.2353,-2.4877,-2.3091,-1.6694,-1.1244,-0.5454,-2.4977,-2.3835,-2.67,-2.593
7.8,6.0493,4.2577,3.4884,-5.4509,-2.4722,-2.292,-1.6479,-1.0993,-0.5187,-2.5083,-2.3858,-2.693,-2.606
7.8,6.0505,4.2642,3.4987,-5.6204,-2.4618,-2.2801,-1.6318,-1.0797,-0.4975,-2.5231,-2.3926,-2.724,-2.627
7.8,6.0514,4.2704,3.5111,-5.736,-2.4579,-2.2748,-1.6226,-1.067,-0.4834,-2.5433,-2.4052,-2.755,-2.649
7.8,6.0521,4.268,3.4997,-5.961,-2.4428,-2.2603,-1.6096,-1.0555,-0.4724,-2.5184,-2.3833,-2.727,-2.624
7.8,6.0524,4.262,3.4854,-6.2454,-2.4402,-2.2591,-1.6122,-1.0612,-0.4796,-2.4928,-2.365,-2.69,-2.595
7.8,6.0526,4.2554,3.478,-6.2225,-2.4589,-2.2793,-1.6367,-1.0893,-0.5092,-2.4857,-2.3661,-2.665,-2.581
7.8,6.0529,4.2486,3.4805,-5.8502,-2.5039,-2.3259,-1.6878,-1.1441,-0.5656,-2.5043,-2.3933,-2.673,-2.6
7.8,6.0539,4.2284,3.5171,-5.6122,-2.7104,-2.537,-1.9128,-1.38,-0.8064,-2.6321,-2.5473,-2.749,-2.713
7.8,6.055,4.2071,3.5413,-5.5533,-2.8923,-2.7243,-2.1153,-1.5944,-1.026,-2.7269,-2.6721,-2.791,-2.794
7.8,6.0563,4.1852,3.5548,-5.5396,-3.0503,-2.8881,-2.2954,-1.7869,-1.2242,-2.7907,-2.7691,-2.803,-2.846
7.8,6.0576,4.1631,3.5626,-5.5592,-3.1918,-3.0352,-2.4582,-1.9628,-1.4056,-2.8295,-2.8421,-2.788,-2.873
7.8,6.0587,4.141,3.5667,-5.5992,-3.3216,-3.1702,-2.6083,-2.1268,-1.5748,-2.8464,-2.8942,-2.746,-2.875
7.8,6.0598,4.1188,3.5683,-5.6509,-3.4457,-3.3001,-2.7544,-2.2874,-1.741,-2.8488,-2.9354,-2.688,-2.86
7.8,6.0607,4.0966,3.5681,-5.7079,-3.5623,-3.4226,-2.8934,-2.4419,-1.9012,-2.8338,-2.9604,-2.601,-2.822
7.8,6.0615,4.0744,3.5661,-5.7678,-3.6711,-3.5376,-3.0255,-2.5908,-2.056,-2.7993,-2.9667,-2.511,-2.78
7.8,6.0622,4.0523,3.5627,-5.831,-3.7712,-3.6441,-3.1496,-2.7331,-2.2045,-2.7441,-2.9519,-2.394,-2.712
7.8,6.0628,4.0301,3.5578,-5.8961,-3.8622,-3.7413,-3.2648,-2.8683,-2.3463,-2.6639,-2.9127,-2.247,-2.615
7.8,6.0633,4.008,3.5516,-5.9606,-3.9447,-3.8299,-3.3719,-2.9973,-2.4823,-2.5551,-2.8482,-2.056,-2.48
7.8,6.0638,3.9859,3.5443,-6.0236,-4.0194,-3.9106,-3.4711,-3.1206,-2.6132,-2.4132,-2.7593,-1.828,-2.323
7.8,6.0642,3.9638,3.536,-6.085,-4.0853,-3.9825,-3.5628,-3.2382,-2.74,-2.2373,-2.6511,-1.514,-2.119
7.8,6.0645,3.9417,3.5269,-6.1447,-4.1318,-4.0396,-3.6512,-3.3536,-2.87,-2.0529,-2.5532,-1.039,-1.866
7.8,6.0648,3.9196,3.5171,-6.2028,-4.1576,-4.08,-3.7322,-3.4623,-2.9986,-1.8512,-2.4489,-0.296,-1.558
7.8,6.0651,3.8976,3.5068,-6.2594,-4.1519,-4.0956,-3.8033,-3.5628,-3.1282,-1.6349,-2.3417,0.775,-1.209
7.8,6.0653,3.8755,3.496,-6.3141,-4.1105,-4.0833,-3.864,-3.6547,-3.26,-1.4255,-2.2521,2.135,-0.851
7.8,6.0655,3.8535,3.485,-6.3669,-4.0363,-4.0515,-3.919,-3.7419,-3.3943,-1.2329,-2.1869,3.364,-0.558
7.8,6.0657,3.8315,3.4736,-6.4182,-3.9408,-4.0046,-3.9665,-3.8236,-3.5286,-1.0329,-2.1292,4.662,-0.271
7.8,6.0658,3.8095,3.4618,-6.4679,-3.8374,-3.9448,-4.0013,-3.8964,-3.6578,-0.7904,-2.0546,6.013,0.071
7.8,6.066,3.7875,3.4496,-6.5151,-3.7204,-3.8738,-4.0253,-3.963,-3.7829,-0.4799,-1.9403,7.432,0.487
7.8,6.0661,3.7655,3.4369,-6.5571,-3.5885,-3.7921,-4.0391,-4.0232,-3.9023,-0.0923,-1.7694,8.913,1.042
7.8,6.0662,3.7435,3.4232,-6.5721,-3.441,-3.6986,-4.0416,-4.0756,-4.0143,0.3748,-1.5313,10.399,1.715
7.8,6.0663,3.7217,3.4067,-6.4958,-3.2834,-3.595,-4.0319,-4.1151,-4.1119,0.8617,-1.2706,12.069,2.507
7.8,6.0665,3.7007,3.3785,-6.2947,-3.0774,-3.4439,-3.9749,-4.1119,-4.1679,1.4635,-0.9015,13.793,3.309
7.8,6.0668,3.6829,3.3255,-6.162,-2.8159,-3.2296,-3.8409,-4.0282,-4.1371,2.125,-0.4657,15.247,4.069
7.8,6.0671,3.6646,3.3489,-6.2537,-2.7232,-3.188,-3.8864,-4.1302,-4.2948,2.7864,-0.132,17.162,4.858
7.8,6.0673,3.6542,3.4272,-6.3862,-2.8198,-3.3169,-4.0698,-4.3486,-4.5456,3.1305,-0.0467,19.098,5.451
7.8,6.0675,3.6457,3.5092,-5.9848,-2.9367,-3.4612,-4.2619,-4.5704,-4.794,3.4245,0.0008,20.376,5.695
7.8,6.0682,3.6374,3.5918,-5.3002,-3.0517,-3.6031,-4.4533,-4.7914,-5.0406,3.7382,0.0543,21.032,6.021
7.8,6.0719,3.6293,3.6755,-5.1396,-3.1649,-3.7436,-4.6454,-5.0133,-5.2877,4.0692,0.1174,23.424,6.829
7.8,6.0746,3.6296,3.6736,-5.2294,-3.1642,-3.7418,-4.6415,-5.0082,-5.2815,4.0524,0.1113,23.121,6.77
7.8,6.0771,3.63,3.6715,-5.2097,-3.1629,-3.7394,-4.637,-5.0024,-5.2746,4.0356,0.1056,22.879,6.713
7.8,6.0801,3.6303,3.6695,-5.1879,-3.162,-3.7374,-4.6328,-4.997,-5.2681,4.0185,0.0995,22.678,6.66
7.8,6.0829,3.6307,3.6675,-5.1888,-3.1611,-3.7354,-4.6286,-4.9915,-5.2614,4.0009,0.0932,22.504,6.608
