age,mass,logT,logg,logIMF,bmag,vmag,imag,jmag,hmag,f275,f336,fuv,nuv
7.7,7.0598,4.1068,3.9983,-5.888,-4.5209,-4.3834,-3.8606,-3.4091,-2.8706,-3.8761,-3.9354,-3.833,-4.042
7.7,7.0609,4.0971,4.0072,-5.5591,-4.5925,-4.458,-3.9436,-3.499,-2.9635,-3.894,-3.9687,-3.826,-4.057
7.7,7.0633,4.1016,4.0184,-5.4888,-4.5972,-4.4615,-3.9435,-3.4955,-2.9588,-3.9257,-3.993,-3.868,-4.091
7.7,7.065,4.1083,4.0205,-5.5019,-4.568,-4.4303,-3.9067,-3.4539,-2.9151,-3.9344,-3.9909,-3.891,-4.099
7.7,7.0673,4.1151,4.0213,-5.4078,-4.5352,-4.3955,-3.8663,-3.4088,-2.8679,-3.9385,-3.9844,-3.907,-4.102
7.7,7.07,4.1218,4.0234,-5.3306,-4.5054,-4.3637,-3.8289,-3.3669,-2.824,-3.944,-3.9794,-3.937,-4.115
7.7,7.0732,4.1286,4.0262,-5.2788,-4.4773,-4.3336,-3.7932,-3.3267,-2.7818,-3.9505,-3.9755,-3.962,-4.126
7.7,7.0766,4.1353,4.0283,-5.0914,-4.447,-4.3013,-3.7554,-3.2845,-2.7376,-3.954,-3.9688,-3.979,-4.129
7.7,7.0834,4.1499,4.0325,-4.8893,-4.3774,-4.2271,-3.6687,-3.1885,-2.6372,-3.9545,-3.9461,-4.009,-4.13
7.7,7.093,4.1646,4.0372,-4.7958,-4.3041,-4.1488,-3.5771,-3.0879,-2.532,-3.9482,-3.9151,-4.048,-4.137
7.7,7.1038,4.1792,4.0418,-4.7212,-4.2351,-4.0758,-3.4929,-2.9946,-2.4345,-3.9473,-3.8937,-4.072,-4.132
7.7,7.1173,4.1939,4.0462,-4.6323,-4.1696,-4.0072,-3.4147,-2.9072,-2.3435,-3.9505,-3.8799,-4.104,-4.131
7.7,7.1338,4.2086,4.0585,-4.4938,-4.1231,-3.9574,-3.3549,-2.8385,-2.2711,-3.9687,-3.8815,-4.145,-4.144
7.7,7.1588,4.2235,4.0803,-4.3539,-4.0984,-3.9291,-3.3165,-2.7913,-2.2202,-4.006,-3.9022,-4.212,-4.183
7.7,7.1915,4.2385,4.0972,-4.1074,-4.0597,-3.8868,-3.264,-2.7302,-2.1553,-4.0273,-3.9072,-4.263,-4.206
7.7,7.262,4.2699,4.1166,-3.9841,-3.9374,-3.7572,-3.1142,-2.5625,-1.9801,-4.0302,-3.877,-4.322,-4.206
7.7,7.3312,4.2622,4.1555,-4.1685,-4.0764,-3.8982,-3.2604,-2.7128,-2.1323,-4.1424,-3.9967,-4.417,-4.318
7.7,7.3551,4.2448,4.1742,-4.6126,-4.2167,-4.0427,-3.4165,-2.8785,-2.3022,-4.2178,-4.0894,-4.458,-4.395
7.7,7.3651,4.2314,4.1854,-4.9831,-4.314,-4.1431,-3.5259,-2.9953,-2.4223,-4.2651,-4.1493,-4.473,-4.439
7.7,7.3695,4.2176,4.1912,-5.3163,-4.3984,-4.2306,-3.6223,-3.0997,-2.5299,-4.2945,-4.1914,-4.484,-4.479
7.7,7.3718,4.2037,4.194,-5.6087,-4.4761,-4.3114,-3.712,-3.1975,-2.6312,-4.3138,-4.2243,-4.471,-4.499
7.7,7.373,4.1898,4.1945,-5.8826,-4.5494,-4.3877,-3.7974,-3.2914,-2.7285,-4.3253,-4.2506,-4.468,-4.522
7.7,7.3736,4.1759,4.1925,-6.1338,-4.6184,-4.4598,-3.879,-3.3816,-2.8224,-4.3293,-4.2716,-4.437,-4.523
7.7,7.374,4.162,4.187,-6.2435,-4.6888,-4.5357,-3.969,-3.4797,-2.9253,-4.3425,-4.3096,-4.409,-4.522
7.7,7.3744,4.1313,4.172,-6.3085,-4.8221,-4.6796,-4.141,-3.6709,-3.1266,-4.3327,-4.3501,-4.321,-4.496
7.7,7.3747,4.1002,4.1829,-6.3636,-5.0051,-4.8713,-4.3577,-3.909,-3.374,-4.3467,-4.4095,-4.262,-4.506
7.7,7.375,4.0699,4.2332,-5.8289,-5.276,-5.1492,-4.6577,-4.2311,-3.7048,-4.4335,-4.5377,-4.296,-4.609
7.7,7.3767,4.0499,4.1774,-5.8733,-5.2356,-5.1142,-4.6389,-4.2283,-3.708,-4.2555,-4.393,-4.085,-4.433
7.7,7.3769,4.0232,4.1642,-6.4683,-5.3372,-5.222,-4.7675,-4.3807,-3.8679,-4.1457,-4.3333,-3.914,-4.339
7.7,7.3772,3.9945,4.1487,-6.4289,-5.4345,-5.3263,-4.8952,-4.5367,-4.0322,-3.9914,-4.2387,-3.687,-4.189
7.7,7.3774,3.9641,4.1462,-6.6385,-5.5505,-5.4569,-5.0646,-4.7395,-4.2486,-3.8353,-4.1699,-3.361,-3.97
7.7,7.3775,3.9336,4.1405,-6.7482,-5.657,-5.5646,-5.1919,-4.9086,-4.4296,-3.5455,-3.9661,-2.711,-3.555
7.7,7.3777,3.9025,4.1342,-6.8396,-5.6931,-5.6209,-5.3161,-5.0766,-4.6329,-3.3012,-3.8529,-1.509,-3.029
7.7,7.3777,3.8708,4.1277,-6.922,-5.6704,-5.6316,-5.4228,-5.2293,-4.8407,-3.0772,-3.7505,0.311,-2.55
7.7,7.3778,3.8394,4.1217,-6.9825,-5.5898,-5.6031,-5.5139,-5.37,-5.0543,-2.883,-3.6789,2.477,-2.199
7.7,7.3779,3.8079,4.1259,-6.9175,-5.4885,-5.5683,-5.6181,-5.5275,-5.2956,-2.7249,-3.6728,4.513,-1.902
7.7,7.378,3.7756,4.0351,-6.9705,-5.1284,-5.2725,-5.4673,-5.4388,-5.2976,-2.2431,-3.3987,6.532,-1.246
7.7,7.378,3.7447,4.0418,-6.6231,-4.9866,-5.1997,-5.5396,-5.5806,-5.5246,-1.742,-3.2083,8.012,-0.545
7.7,7.3783,3.7161,4.0443,-6.2245,-4.8436,-5.1216,-5.5926,-5.6973,-5.7189,-1.1962,-2.9788,9.5,0.339
7.7,7.3789,3.6898,4.0132,-6.1442,-4.5619,-4.9215,-5.5404,-5.7145,-5.8075,-0.2427,-2.4284,10.91,1.314
7.7,7.3793,3.6716,4.1073,-6.2651,-4.627,-5.0528,-5.7873,-6.0114,-6.1503,0.2617,-2.2305,12.457,1.997
7.7,7.3796,3.6629,4.2294,-6.3325,-4.8253,-5.2916,-6.0967,-6.3473,-6.5073,0.4393,-2.2306,12.755,2.095
7.7,7.38,3.654,4.3523,-5.6898,-4.9981,-5.5134,-6.4031,-6.6864,-6.8749,0.7309,-2.1411,13.996,2.387
7.7,7.3825,3.6439,4.4769,-5.5125,-5.1357,-5.7116,-6.7077,-7.0324,-7.2588,1.142,-1.9468,14.632,2.479
7.7,7.3843,3.637,4.5238,-5.8942,-5.1242,-5.7421,-6.8182,-7.1704,-7.4156,1.4508,-1.7306,15.186,2.672
7.75,0.1072,3.5761,-2.277,0.1284,12.0845,11.4745,10.1942,9.7737,9.6631,17.2106,14.8163,32.294,19.551
7.75,0.1215,3.5832,-2.1932,-0.4092,11.8293,11.2228,9.9829,9.576,9.4475,17.0543,14.6018,30.979,18.931
7.75,0.1434,3.594,-2.058,-0.4219,11.4255,10.8257,9.6451,9.2562,9.0965,16.8181,14.2731,29.994,18.228
7.75,0.1728,3.6008,-1.93,-0.421,11.0555,10.4648,9.3238,8.9482,8.777,16.4835,13.9178,29.446,17.756
7.75,0.2268,3.6074,-1.7698,-0.4684,10.5942,10.0184,8.9205,8.5606,8.3895,15.9636,13.4245,28.171,16.952
7.75,0.3127,3.6172,-1.5642,-0.8504,9.9728,9.4277,8.3978,8.0655,7.9098,15.1204,12.6899,27.005,16.034
7.75,0.3281,3.6194,-1.5395,-1.3594,9.8893,9.3507,8.3345,8.0084,7.8574,14.9905,12.5787,26.848,15.907
7.75,0.3541,3.6237,-1.476,-1.0604,9.6771,9.1544,8.1712,7.8583,7.7189,14.6358,12.2972,26.539,15.639
7.75,0.4329,3.6463,-1.27,-1.0102,8.9381,8.4797,7.6448,7.3925,7.2928,13.3324,11.2455,24.872,14.42
7.75,0.5305,3.6923,-0.9519,-1.0711,7.806,7.4571,6.8674,6.7266,6.6991,11.118,9.4875,21.631,12.15
7.75,0.6893,3.7501,-0.5056,-1.3926,6.4454,6.2186,5.864,5.8391,5.8946,8.7008,7.5534,15.98,9.512
7.75,0.7223,3.7639,-0.418,-1.8439,6.1884,5.9864,5.6819,5.6821,5.7564,8.2554,7.2108,14.955,9.061
7.75,0.7757,3.7857,-0.2739,-1.8011,5.7784,5.61,5.3797,5.4205,5.5305,7.6097,6.7138,13.504,8.398
7.75,0.8336,3.8088,-0.1281,-1.8392,5.3674,5.2314,5.0785,5.1618,5.3127,7.0204,6.2626,12.259,7.784
7.75,0.8964,3.8332,0.0193,-1.9835,4.9495,4.8453,4.7748,4.9033,5.1034,6.4948,5.8577,11.122,7.222
7.75,0.9344,3.848,0.0585,-1.9666,4.8201,4.7347,4.7158,4.872,5.1043,6.3303,5.7568,10.63,7.021
7.75,1.0171,3.8777,0.2368,-1.4679,4.3118,4.2628,4.3528,4.5607,4.8601,5.8074,5.3381,9.382,6.344
7.75,1.4816,4.0148,0.9814,-1.6739,2.5482,2.6462,3.1198,3.4967,4.0042,3.774,3.5937,3.9,3.604
7.75,1.6001,4.0413,1.1138,-2.1706,2.3382,2.449,2.9481,3.3475,3.8674,3.4017,3.2642,3.449,3.236
7.75,1.7435,4.0692,1.2576,-2.2267,2.1198,2.2416,2.763,3.184,3.714,3.0186,2.9235,2.998,2.851
7.75,1.8783,4.094,1.3824,-2.3648,1.9396,2.0696,2.609,3.0484,3.5859,2.6981,2.6385,2.631,2.531
7.75,1.9833,4.1137,1.4753,-2.3987,1.8137,1.9494,2.5024,2.9558,3.4989,2.4659,2.4331,2.363,2.298
7.75,2.1363,4.1401,1.6017,-2.3902,1.6439,1.787,2.3576,2.8291,3.3791,2.1603,2.162,1.997,1.981
7.75,2.2923,4.1647,1.7211,-2.4267,1.483,1.6327,2.2192,2.7067,3.2628,1.8805,1.913,1.67,1.697
7.75,2.4735,4.1899,1.8489,-2.4299,1.3048,1.461,2.0634,2.5663,3.1285,1.5892,1.6522,1.332,1.401
7.75,2.6935,4.2164,1.9907,-2.457,1.1004,1.2634,1.8824,2.4011,2.9697,1.2711,1.3654,0.966,1.079
7.75,2.9314,4.2408,2.1313,-2.5195,0.889,1.0583,1.6927,2.2257,2.8002,0.9583,1.0808,0.611,0.764
7.75,3.1762,4.2619,2.2618,-2.5886,0.6818,0.8564,1.5037,2.0484,2.6279,0.6697,0.8148,0.286,0.472
7.75,3.4287,4.2809,2.3897,-2.6326,0.4696,0.6491,1.3076,1.8627,2.4467,0.3864,0.5509,-0.028,0.188
7.75,3.7166,4.3004,2.5264,-2.6813,0.2362,0.4203,1.09,1.6554,2.2437,0.0838,0.2666,-0.364,-0.118
7.75,4.0094,4.3168,2.6551,-2.7175,0.0059,0.1941,0.873,1.4468,2.0388,-0.2029,-0.0053,-0.683,-0.41
7.75,4.3599,4.3354,2.8092,-2.7472,-0.2758,-0.0831,0.6061,1.1893,1.7854,-0.547,-0.3333,-1.061,-0.759
7.75,4.7374,4.3525,2.9666,-2.8175,-0.5745,-0.3776,0.3209,0.9126,1.5126,-0.9016,-0.6735,-1.448,-1.118
7.75,5.1094,4.3662,3.1149,-2.9177,-0.8705,-0.6702,0.0354,0.6338,1.2369,-1.2411,-1.0019,-1.812,-1.463
7.75,5.4461,4.3753,3.245,-3.038,-1.1477,-0.9451,-0.235,0.3677,0.973,-1.5467,-1.3004,-2.133,-1.773
7.75,5.7331,4.3799,3.3545,-3.2738,-1.3979,-1.194,-0.4817,0.1231,0.7296,-1.8119,-1.5621,-2.403,-2.038
7.75,5.8503,4.3808,3.3978,-3.5618,-1.5015,-1.2973,-0.5847,0.0206,0.6274,-1.919,-1.6685,-2.488,-2.124
7.75,5.9551,4.3812,3.4369,-3.6296,-1.5984,-1.3941,-0.6814,-0.076,0.531,-2.0174,-1.7667,-2.575,-2.211
7.75,6.0484,4.3808,3.4722,-3.6969,-1.6893,-1.4849,-0.7727,-0.1675,0.4395,-2.1079,-1.8576,-2.674,-2.312
7.75,6.1311,4.38,3.5041,-3.7628,-1.7748,-1.5705,-0.859,-0.2543,0.3525,-2.1912,-1.9418,-2.776,-2.417
7.75,6.2045,4.3786,3.5331,-3.8249,-1.8556,-1.6517,-0.9412,-0.3372,0.2693,-2.2684,-2.0203,-2.85,-2.494
7.75,6.2703,4.3768,3.5597,-3.8805,-1.9328,-1.7292,-1.0199,-0.4169,0.1892,-2.3406,-2.0941,-2.918,-2.566
7.75,6.33,4.3747,3.5845,-3.9274,-2.0069,-1.8038,-1.096,-0.494,0.1115,-2.4088,-2.1643,-2.981,-2.634
7.75,6.3855,4.3724,3.6078,-3.9632,-2.0788,-1.8762,-1.17,-0.5692,0.0358,-2.474,-2.2316,-3.041,-2.698
7.75,6.4384,4.3698,3.6297,-3.9751,-2.1488,-1.9467,-1.2422,-0.6428,-0.0384,-2.5364,-2.2964,-3.096,-2.759
7.75,6.4931,4.3654,3.6567,-4.0439,-2.241,-2.0399,-1.3382,-0.7409,-0.1376,-2.6156,-2.3794,-3.164,-2.835
7.75,6.5318,4.366,3.6772,-4.1111,-2.2902,-2.0891,-1.3873,-0.7898,-0.1864,-2.6671,-2.4306,-3.215,-2.887
7.75,6.5744,4.3677,3.6985,-4.2333,-2.3338,-2.1321,-1.4292,-0.8307,-0.2267,-2.7173,-2.479,-3.269,-2.938
7.75,6.594,4.3732,3.7099,-4.61,-2.3333,-2.1304,-1.4246,-0.8234,-0.2182,-2.7333,-2.4907,-3.296,-2.955
7.75,6.6007,4.3783,3.7159,-5.0151,-2.3199,-2.1159,-1.4069,-0.8031,-0.1965,-2.7358,-2.4888,-3.307,-2.958
7.75,6.6044,4.3835,3.7209,-5.2631,-2.3039,-2.0986,-1.3863,-0.7798,-0.1719,-2.7359,-2.4842,-3.202,-2.842
7.75,6.6066,4.3932,3.7434,-5.4495,-2.3071,-2.0994,-1.3807,-0.769,-0.1583,-2.7697,-2.5091,-2.874,-2.48
7.75,6.6082,4.3965,3.7445,-5.6257,-2.2917,-2.0832,-1.3623,-0.7487,-0.137,-2.7645,-2.5007,-2.727,-2.316
7.75,6.6092,4.3994,3.7372,-5.7932,-2.257,-2.0476,-1.3245,-0.7094,-0.0967,-2.7389,-2.4722,-2.641,-2.216
7.75,6.61,4.4001,3.7328,-5.8485,-2.2428,-2.0332,-1.3097,-0.6942,-0.0813,-2.727,-2.4597,-2.631,-2.204
7.75,6.6107,4.3959,3.73,-5.995,-2.259,-2.0506,-1.3301,-0.7168,-0.1053,-2.7303,-2.4671,-2.716,-2.308
7.75,6.6111,4.3919,3.7321,-5.9687,-2.2867,-2.0793,-1.3617,-0.7506,-0.1402,-2.7456,-2.4863,-2.902,-2.513
7.75,6.6119,4.3835,3.7436,-5.7993,-2.3623,-2.1569,-1.4448,-0.8381,-0.23,-2.7964,-2.5446,-3.259,-2.9
7.75,6.6128,4.3741,3.7608,-5.7549,-2.4554,-2.2518,-1.5448,-0.9425,-0.3365,-2.8625,-2.6179,-3.423,-3.084
7.75,6.6138,4.3645,3.7772,-5.7338,-2.5476,-2.3458,-1.6435,-1.0457,-0.4416,-2.9278,-2.6901,-3.466,-3.146
7.75,6.6148,4.3548,3.7908,-5.7315,-2.6341,-2.434,-1.7366,-1.1431,-0.5409,-2.9869,-2.7563,-3.504,-3.203
7.75,6.6158,4.3449,3.8017,-5.7408,-2.716,-2.5178,-1.8256,-1.2367,-0.6366,-3.0401,-2.8173,-3.532,-3.251
7.75,6.6167,4.3348,3.8111,-5.7552,-2.7963,-2.6003,-1.9138,-1.3297,-0.7317,-3.0902,-2.876,-3.559,-3.297
7.75,6.6177,4.3246,3.8209,-5.7757,-2.8792,-2.6855,-2.0053,-1.4262,-0.8307,-3.1414,-2.9363,-3.583,-3.341
7.75,6.6185,4.3143,3.8303,-5.806,-2.962,-2.7707,-2.097,-1.5232,-0.9302,-3.1908,-2.9955,-3.61,-3.387
7.75,6.6194,4.304,3.8392,-5.8437,-3.0432,-2.8544,-2.1873,-1.619,-1.0285,-3.2371,-3.0516,-3.63,-3.427
7.75,6.6201,4.2937,3.8468,-5.8853,-3.1199,-2.9333,-2.2724,-1.7097,-1.1215,-3.277,-3.1007,-3.651,-3.467
7.75,6.6208,4.2834,3.8528,-5.9272,-3.1921,-3.0078,-2.353,-1.7958,-1.2098,-3.3124,-3.1455,-3.664,-3.5
7.75,6.6214,4.273,3.8585,-5.9657,-3.2651,-3.0831,-2.4349,-1.8833,-1.2996,-3.3485,-3.1918,-3.677,-3.535
7.75,6.6219,4.2627,3.8634,-5.9998,-3.3364,-3.1568,-2.5154,-1.9694,-1.3882,-3.3816,-3.2358,-3.689,-3.567
7.75,6.6225,4.2523,3.8671,-6.0321,-3.4045,-3.2275,-2.5931,-2.0528,-1.4741,-3.411,-3.2764,-3.692,-3.592
7.75,6.623,4.2419,3.8696,-6.0638,-3.4691,-3.2946,-2.6674,-2.1329,-1.5568,-3.4361,-3.313,-3.698,-3.617
7.75,6.6234,4.2315,3.8711,-6.0937,-3.5312,-3.3593,-2.7394,-2.2107,-1.6373,-3.4578,-3.3466,-3.691,-3.633
7.75,6.6238,4.2211,3.8721,-6.1222,-3.5915,-3.4222,-2.8098,-2.287,-1.7162,-3.4768,-3.3778,-3.693,-3.654
7.75,6.6242,4.2108,3.8728,-6.1505,-3.6503,-3.4837,-2.8788,-2.362,-1.7939,-3.4932,-3.4067,-3.687,-3.668
7.75,6.6246,4.2004,3.873,-6.1792,-3.7075,-3.5436,-2.9462,-2.4355,-1.8702,-3.5068,-3.4329,-3.676,-3.678
7.75,6.6249,4.19,3.873,-6.207,-3.7635,-3.6023,-3.0124,-2.508,-1.9454,-3.5177,-3.4567,-3.672,-3.692
7.75,6.6253,4.1795,3.874,-6.233,-3.8215,-3.6628,-3.0803,-2.5823,-2.0225,-3.5288,-3.4807,-3.657,-3.7
7.75,6.6256,4.1691,3.8761,-6.2571,-3.8815,-3.7252,-3.15,-2.6585,-2.1014,-3.5398,-3.5046,-3.653,-3.716
7.75,6.6259,4.1587,3.879,-6.2783,-3.9445,-3.7908,-3.2233,-2.7384,-2.184,-3.553,-3.5319,-3.65,-3.734
7.75,6.6262,4.1483,3.8819,-6.2969,-4.0097,-3.8592,-3.3002,-2.8218,-2.2705,-3.5685,-3.5634,-3.633,-3.742
7.75,6.6264,4.1379,3.885,-6.3099,-4.0746,-3.9271,-3.3767,-2.905,-2.3567,-3.5826,-3.5935,-3.629,-3.759
7.75,6.6267,4.1275,3.8886,-6.3083,-4.1391,-3.9947,-3.4528,-2.9879,-2.4427,-3.5951,-3.6221,-3.621,-3.772
7.75,6.627,4.1172,3.8934,-6.2847,-4.2058,-4.0645,-3.5313,-3.0733,-2.5311,-3.6089,-3.6521,-3.601,-3.777
7.75,6.6272,4.1068,3.8997,-6.2298,-4.2755,-4.1374,-3.613,-3.1621,-2.6231,-3.6234,-3.6833,-3.59,-3.79
7.75,6.6276,4.0965,3.9076,-6.1216,-4.3483,-4.2133,-3.6978,-3.2542,-2.7184,-3.6389,-3.7155,-3.579,-3.803
7.75,6.6281,4.0863,3.9167,-5.8406,-4.4229,-4.291,-3.7843,-3.3481,-2.8154,-3.6543,-3.7475,-3.577,-3.823
7.75,6.6292,4.0764,3.9249,-5.5048,-4.4926,-4.3637,-3.8656,-3.4368,-2.9072,-3.6643,-3.7735,-3.565,-3.833
7.75,6.6315,4.0819,3.9379,-5.4312,-4.4973,-4.3669,-3.8643,-3.4313,-2.9001,-3.7041,-3.8042,-3.614,-3.872
7.75,6.6332,4.0896,3.9403,-5.4363,-4.4646,-4.332,-3.8231,-3.3843,-2.8508,-3.7179,-3.8055,-3.644,-3.885
7.75,6.6355,4.0972,3.9406,-5.3241,-4.4264,-4.2915,-3.7762,-3.3318,-2.7959,-3.7248,-3.7999,-3.662,-3.888
7.75,6.6384,4.1049,3.9429,-5.2351,-4.3928,-4.2556,-3.7338,-3.2838,-2.7457,-3.735,-3.7977,-3.691,-3.9
7.75,6.6418,4.1126,3.9465,-5.1809,-4.3617,-4.2222,-3.694,-3.2386,-2.6981,-3.7466,-3.7969,-3.716,-3.91
7.75,6.6456,4.1203,3.9489,-5.0135,-4.3276,-4.1859,-3.6513,-3.1906,-2.6479,-3.7533,-3.7915,-3.748,-3.924
7.75,6.6524,4.1355,3.9532,-4.827,-4.2587,-4.1125,-3.5655,-3.0949,-2.5477,-3.7614,-3.7762,-3.794,-3.937
7.75,6.6619,4.1507,3.958,-4.7362,-4.187,-4.0361,-3.4763,-2.9959,-2.4442,-3.7633,-3.7541,-3.827,-3.94
7.75,6.6726,4.1659,3.9623,-4.665,-4.1114,-3.9558,-3.383,-2.8932,-2.3368,-3.7587,-3.7253,-3.864,-3.944
7.75,6.6858,4.1811,3.9653,-4.5668,-4.0373,-3.8779,-3.294,-2.7947,-2.2343,-3.7564,-3.7028,-3.887,-3.935
7.75,6.7027,4.1963,3.9804,-4.4083,-3.9949,-3.832,-3.2379,-2.7291,-2.1649,-3.7838,-3.7123,-3.942,-3.96
7.75,6.7294,4.2118,4.0094,-4.2751,-3.9853,-3.8187,-3.214,-2.6959,-2.1277,-3.8408,-3.7513,-4.027,-4.017
7.75,6.7625,4.2272,4.0296,-4.0646,-3.9523,-3.782,-3.1665,-2.6394,-2.0673,-3.8718,-3.7646,-4.085,-4.047
7.75,6.8279,4.2598,4.0439,-3.9273,-3.811,-3.6331,-2.9964,-2.4504,-1.8704,-3.8629,-3.7202,-4.136,-4.036
7.75,6.9004,4.2542,4.0822,-4.0924,-3.9373,-3.7608,-3.1279,-2.585,-2.0063,-3.9692,-3.8321,-4.227,-4.141
7.75,6.924,4.2342,4.1033,-4.5529,-4.0976,-3.9259,-3.3064,-2.7747,-2.2009,-4.0527,-3.9363,-4.273,-4.227
7.75,6.9341,4.2211,4.1155,-4.9171,-4.1959,-4.0273,-3.4167,-2.8924,-2.3219,-4.1008,-3.9972,-4.298,-4.278
7.75,6.9387,4.2074,4.1218,-5.244,-4.2809,-4.1154,-3.5136,-2.9973,-2.4301,-4.1297,-4.0393,-4.299,-4.311
7.75,6.941,4.1937,4.1245,-5.5406,-4.3578,-4.1951,-3.6022,-3.0941,-2.5303,-4.1465,-4.0699,-4.297,-4.338
7.75,6.9421,4.1799,4.125,-5.8221,-4.4301,-4.2704,-3.6864,-3.1869,-2.6265,-4.1553,-4.0939,-4.279,-4.35
7.75,6.9428,4.1661,4.1231,-6.0788,-4.505,-4.3498,-3.7781,-3.2868,-2.7308,-4.1706,-4.1309,-4.261,-4.36
7.75,6.9432,4.1523,4.1176,-6.1972,-4.5746,-4.425,-3.8675,-3.3843,-2.8331,-4.1816,-4.1672,-4.219,-4.347
7.75,6.9436,4.1211,4.1022,-6.2646,-4.7012,-4.5613,-4.0303,-3.5674,-3.0258,-4.1546,-4.1882,-4.122,-4.314
7.75,6.9438,4.0896,4.1143,-6.3098,-4.8889,-4.7575,-4.2514,-3.8108,-3.2786,-4.1634,-4.2437,-4.065,-4.326
7.75,6.9442,4.0589,4.1703,-5.7726,-5.1761,-5.0516,-4.5678,-4.1504,-3.6269,-4.2527,-4.3764,-4.097,-4.43
7.75,6.9459,4.0399,4.1167,-5.8292,-5.1357,-5.0165,-4.5487,-4.1469,-3.6293,-4.0767,-4.2332,-3.888,-4.255
7.75,6.946,4.0168,4.0939,-6.3913,-5.1946,-5.08,-4.6286,-4.2483,-3.7367,-3.9424,-4.1423,-3.705,-4.141
7.75,6.9464,3.9897,4.0721,-6.3104,-5.2693,-5.16,-4.7285,-4.3761,-3.8718,-3.7644,-4.021,-3.467,-3.975
7.75,6.9465,3.9592,4.0729,-6.5653,-5.3932,-5.2973,-4.9032,-4.5856,-4.0948,-3.6015,-3.9476,-3.101,-3.728
7.75,6.9467,3.9287,4.0678,-6.6756,-5.489,-5.3983,-5.0332,-4.7575,-4.2829,-3.3254,-3.7663,-2.382,-3.296
7.75,6.9468,3.8975,4.062,-6.7682,-5.5155,-5.4479,-5.1561,-4.924,-4.4884,-3.0911,-3.6605,-1.136,-2.787
7.75,6.9469,3.8657,4.0558,-6.8538,-5.4804,-5.45,-5.2619,-5.0761,-4.7001,-2.883,-3.5724,0.765,-2.322
7.75,6.947,3.8341,4.051,-6.9276,-5.3891,-5.418,-5.3557,-5.2198,-4.9197,-2.7077,-3.5198,2.939,-1.995
7.75,6.947,3.8025,4.0647,-6.8044,-5.313,-5.4037,-5.4783,-5.3979,-5.1827,-2.5496,-3.524,4.914,-1.706
7.75,6.9472,3.7694,3.9129,-6.8997,-4.7895,-4.9473,-5.172,-5.1579,-5.0363,-1.8665,-3.0722,7.025,-0.881
7.75,6.9472,3.7391,3.9354,-6.5167,-4.6888,-4.9149,-5.2816,-5.3357,-5.2964,-1.3981,-2.9141,8.627,-0.145
7.75,6.9475,3.7126,3.9544,-6.0263,-4.5962,-4.8832,-5.3716,-5.485,-5.5171,-0.9039,-2.7237,9.816,0.607
7.75,6.9483,3.6879,3.9419,-5.9304,-4.369,-4.7343,-5.3632,-5.5425,-5.6412,-0.0092,-2.2205,11.178,1.522
7.75,6.949,3.6708,4.0536,-6.0569,-4.4849,-4.9136,-5.6529,-5.8794,-6.0209,0.4273,-2.0778,12.611,2.132
7.75,6.9494,3.6622,4.1769,-6.1354,-4.6875,-5.1562,-5.965,-6.2176,-6.3796,0.5949,-2.0842,12.922,2.229
7.75,6.9498,3.6533,4.3018,-5.6149,-4.865,-5.3826,-6.276,-6.5613,-6.7516,0.8803,-1.9993,14.363,2.539
7.75,6.9523,3.6433,4.4305,-5.4732,-5.013,-5.5911,-6.5905,-6.9171,-7.1454,1.2808,-1.815,14.764,2.598
7.75,6.9539,3.6363,4.4856,-5.8842,-5.0211,-5.6419,-6.7213,-7.0757,-7.3232,1.5773,-1.6138,15.348,2.785
7.8,0.1023,3.5731,-2.3355,0.0666,12.2482,11.6379,10.3408,9.9147,9.8131,17.3215,14.9601,33.0,19.871
7.8,0.1134,3.5781,-2.2815,-0.4327,12.0768,11.4705,10.2029,9.788,9.6786,17.1931,14.8021,31.845,19.409
7.8,0.1315,3.5882,-2.1654,-0.3951,11.7267,11.1239,9.912,9.5145,9.3748,17.0103,14.526,30.542,18.664
7.8,0.1584,3.5984,-2.0146,-0.4164,11.285,10.6908,9.535,9.1552,8.9891,16.6979,14.1418,29.726,18.018
7.8,0.198,3.6039,-1.8825,-0.3685,10.9105,10.3259,9.2036,8.8354,8.664,16.3204,13.7626,28.903,17.462
7.8,0.2976,3.6151,-1.634,-0.6974,10.1722,9.6194,8.5738,8.2358,8.0769,15.3775,12.9189,27.262,16.27
7.8,0.3237,3.6187,-1.5639,-1.3172,9.9595,9.418,8.3961,8.0681,7.916,15.0853,12.6603,26.928,15.984
7.8,0.3402,3.6212,-1.5322,-1.1424,9.8497,9.3173,8.314,7.9937,7.8483,14.8941,12.5119,26.752,15.837
7.8,0.4022,3.636,-1.3791,-0.995,9.3064,8.8211,7.9204,7.642,7.5288,13.9382,11.751,25.553,14.968
7.8,0.4976,3.6758,-1.0695,-0.949,8.2036,7.8169,7.1481,6.969,6.9145,11.8929,10.1021,23.065,13.041
7.8,0.7123,3.7596,-0.4359,-1.2972,6.2442,6.0349,5.7154,5.7074,5.775,8.3657,7.29,15.376,9.186
7.8,0.7427,3.7722,-0.3618,-1.8806,6.0278,5.8389,5.5629,5.5788,5.6667,7.9979,7.0116,14.373,8.798
7.8,0.7973,3.7945,-0.2182,-1.8192,5.6213,5.4655,5.2645,5.3212,5.446,7.3757,6.5349,13.057,8.163
